section,id,name,nameJa,shortDescEn,descEn,shortDescJa,descJa
abilities,waterabsorb,Water Absorb,ちょすい,This Pokemon heals 1/4 of its max HP when hit by Water moves; Water immunity.,"This Pokemon is immune to Water-type moves and restores 1/4 of its maximum HP, rounded down, when hit by a Water-type move.",水技を受けると回復する。,水タイプの技を受けるとダメージを受けず、最大HPの1/4を回復する。
abilities,waterbubble,Water Bubble,すいほう,This Pokemon's Water power is 2x; it can't be burned; Fire power against it is halved.,"This Pokemon's offensive stat is doubled while using a Water-type attack. If a Pokemon uses a Fire-type attack against this Pokemon, that Pokemon's offensive stat is halved when calculating the damage to this Pokemon. This Pokemon cannot be burned. Gaining this Ability while burned cures it.",水技が強化され火傷しない。炎技に強くなる。,水タイプの技の威力が2倍になる。火傷状態にならない。自分に対する炎タイプの技のダメージが半減する。
abilities,watercompaction,Water Compaction,みずがため,This Pokemon's Defense is raised 2 stages after it is damaged by a Water-type move.,This Pokemon's Defense is raised 2 stages after it is damaged by a Water-type move.,水技を受けると防御が上がる。,水タイプの技を受けると防御が2段階上がる。
abilities,waterveil,Water Veil,みずのベール,This Pokemon cannot be burned. Gaining this Ability while burned cures it.,This Pokemon cannot be burned. Gaining this Ability while burned cures it.,火傷状態にならない。,火傷状態にならない。
abilities,weakarmor,Weak Armor,くだけるよろい,"If a physical attack hits this Pokemon, Defense is lowered by 1, Speed is raised by 2.","If a physical attack hits this Pokemon, its Defense is lowered by 1 stage and its Speed is raised by 2 stages.",物理攻撃を受けると防御が下がり素早さが上がる。,物理攻撃を受けると防御が1段階下がり、素早さが2段階上がる。
abilities,wellbakedbody,Well-Baked Body,こんがりボディ,This Pokemon's Defense is raised 2 stages if hit by a Fire move; Fire immunity.,This Pokemon is immune to Fire-type moves and raises its Defense by 2 stages when hit by a Fire-type move.,炎技を受けると防御が上がる。,炎タイプの技を受けるとダメージを受けず、防御が2段階上がる。
abilities,whitesmoke,White Smoke,しろいけむり,Prevents other Pokemon from lowering this Pokemon's stat stages.,Prevents other Pokemon from lowering this Pokemon's stat stages.,能力を下げられない。,他のポケモンの技や特性で能力ランクを下げられない。
abilities,wimpout,Wimp Out,にげごし,This Pokemon switches out when it reaches 1/2 or less of its maximum HP.,"When this Pokemon has more than 1/2 its maximum HP and takes damage bringing it to 1/2 or less of its maximum HP, it immediately switches out to a chosen ally. This effect applies after all hits from a multi-hit move. This effect is prevented if the move had a secondary effect removed by the Sheer Force Ability. This effect applies to both direct and indirect damage, except Curse and Substitute on use, Belly Drum, Pain Split, and confusion damage.",HPが半分以下になると交代する。,HPが最大HPの半分以下になると、控えのポケモンと交代する。
abilities,windpower,Wind Power,ふうりょくでんき,This Pokemon gains the Charge effect when hit by a wind move or Tailwind begins.,This Pokemon gains the Charge effect when it takes a hit from a wind move or when Tailwind begins on this Pokemon's side.,風の技を受けると充電状態になる。,風技を受けるか「おいかぜ」が発動すると「じゅうでん」状態になり、次に使う電気技の威力が上がる。
abilities,windrider,Wind Rider,かぜのり,Attack raised by 1 if hit by a wind move or Tailwind begins. Wind move immunity.,This Pokemon is immune to wind moves and raises its Attack by 1 stage when hit by a wind move or when Tailwind begins on this Pokemon's side.,風の技を受けると攻撃が上がる。,風技を受けるか「おいかぜ」が発動すると、ダメージを受けずに攻撃が1段階上がる。
abilities,wonderguard,Wonder Guard,ふしぎなまもり,This Pokemon can only be damaged by supereffective moves and indirect damage.,This Pokemon can only be damaged by supereffective moves and indirect damage.,効果抜群の技しか受けない。,効果抜群の技以外のダメージを受けない。
abilities,wonderskin,Wonder Skin,ミラクルスキン,Status moves with accuracy checks are 50% accurate when used on this Pokemon.,Non-damaging moves that check accuracy have their accuracy changed to 50% when used against this Pokemon. This effect comes before other effects that modify accuracy.,変化技が当たりにくくなる。,相手の変化技が命中するとき、その命中率を50%にする。
abilities,zenmode,Zen Mode,ダルマモード,"If Darmanitan, at end of turn changes Mode to Standard if > 1/2 max HP, else Zen.","If this Pokemon is a Darmanitan or Galarian Darmanitan, it changes to Zen Mode if it has 1/2 or less of its maximum HP at the end of a turn. If Darmanitan's HP is above 1/2 of its maximum HP at the end of a turn, it changes back to Standard Mode.",HPが減るとフォルムチェンジする。,HPが最大HPの半分以下になると、ダルマモードへフォルムチェンジする。
abilities,zerotohero,Zero to Hero,マイティチェンジ,"If this Pokemon is a Palafin in Zero Form, switching out has it change to Hero Form.","If this Pokemon is a Palafin in Zero Form, switching out has it change to Hero Form.",控えに戻るとフォルムチェンジする。,控えに戻るとマイティフォルムへフォルムチェンジする。
items,abomasite,Abomasite,ユキノオーナイト,"If held by an Abomasnow, this item allows it to Mega Evolve in battle.","If held by an Abomasnow, this item allows it to Mega Evolve in battle.",ユキノオーがメガシンカする。,ユキノオーに持たせると戦闘中にメガシンカできる。
items,absolite,Absolite,アブソルナイト,"If held by an Absol, this item allows it to Mega Evolve into Mega Absol in battle.","If held by an Absol, this item allows it to Mega Evolve into Mega Absol in battle.",アブソルがメガシンカする。,アブソルに持たせると戦闘中にメガシンカできる。
items,aerodactylite,Aerodactylite,プテラナイト,"If held by an Aerodactyl, this item allows it to Mega Evolve in battle.","If held by an Aerodactyl, this item allows it to Mega Evolve in battle.",プテラがメガシンカする。,プテラに持たせると戦闘中にメガシンカできる。
items,aggronite,Aggronite,ボスゴドラナイト,"If held by an Aggron, this item allows it to Mega Evolve in battle.","If held by an Aggron, this item allows it to Mega Evolve in battle.",ボスゴドラがメガシンカする。,ボスゴドラに持たせると戦闘中にメガシンカできる。
items,alakazite,Alakazite,フーディンナイト,"If held by an Alakazam, this item allows it to Mega Evolve in battle.","If held by an Alakazam, this item allows it to Mega Evolve in battle.",フーディンがメガシンカする。,フーディンに持たせると戦闘中にメガシンカできる。
items,altarianite,Altarianite,チルタリスナイト,"If held by an Altaria, this item allows it to Mega Evolve in battle.","If held by an Altaria, this item allows it to Mega Evolve in battle.",チルタリスがメガシンカする。,チルタリスに持たせると戦闘中にメガシンカできる。
items,ampharosite,Ampharosite,デンリュウナイト,"If held by an Ampharos, this item allows it to Mega Evolve in battle.","If held by an Ampharos, this item allows it to Mega Evolve in battle.",デンリュウがメガシンカする。,デンリュウに持たせると戦闘中にメガシンカできる。
items,aspearberry,Aspear Berry,ナナシのみ,Holder is cured if it is frozen. Single use.,Holder is cured if it is frozen. Single use.,氷状態を治す。,持たせると氷状態の時に自動的に使い、氷状態を治す。
items,audinite,Audinite,タブンネナイト,"If held by an Audino, this item allows it to Mega Evolve in battle.","If held by an Audino, this item allows it to Mega Evolve in battle.",タブンネがメガシンカする。,タブンネに持たせると戦闘中にメガシンカできる。
items,babiriberry,Babiri Berry,リリバのみ,Halves damage taken from a supereffective Steel-type attack. Single use.,Halves damage taken from a supereffective Steel-type attack. Single use.,鋼技のダメージを半減する。,効果抜群の鋼タイプの技を受けた時、そのダメージを半減する。
items,banettite,Banettite,ジュペッタナイト,"If held by a Banette, this item allows it to Mega Evolve in battle.","If held by a Banette, this item allows it to Mega Evolve in battle.",ジュペッタがメガシンカする。,ジュペッタに持たせると戦闘中にメガシンカできる。
items,beedrillite,Beedrillite,スピアーナイト,"If held by a Beedrill, this item allows it to Mega Evolve in battle.","If held by a Beedrill, this item allows it to Mega Evolve in battle.",スピアーがメガシンカする。,スピアーに持たせると戦闘中にメガシンカできる。
items,blackbelt,Black Belt,くろおび,Holder's Fighting-type attacks have 1.2x power.,Holder's Fighting-type attacks have 1.2x power.,格闘技の威力が上がる。,持たせると格闘タイプの技の威力が1.2倍になる。
items,blackglasses,Black Glasses,くろいメガネ,Holder's Dark-type attacks have 1.2x power.,Holder's Dark-type attacks have 1.2x power.,悪技の威力が上がる。,持たせると悪タイプの技の威力が1.2倍になる。
items,blastoisinite,Blastoisinite,カメックスナイト,"If held by a Blastoise, this item allows it to Mega Evolve in battle.","If held by a Blastoise, this item allows it to Mega Evolve in battle.",カメックスがメガシンカする。,カメックスに持たせると戦闘中にメガシンカできる。
items,brightpowder,Bright Powder,ひかりのこな,The accuracy of attacks against the holder is 0.9x.,The accuracy of attacks against the holder is 0.9x.,攻撃が当たりにくくなる。,持たせると、相手が自分に対して出す技の命中率が0.9倍になる。
items,cameruptite,Cameruptite,バクーダナイト,"If held by a Camerupt, this item allows it to Mega Evolve in battle.","If held by a Camerupt, this item allows it to Mega Evolve in battle.",バクーダがメガシンカする。,バクーダに持たせると戦闘中にメガシンカできる。
items,chandelurite,Chandelurite,シャンデラナイト,"If held by a Chandelure, this item allows it to Mega Evolve in battle.","If held by a Chandelure, this item allows it to Mega Evolve in battle.",シャンデラがメガシンカする。,シャンデラに持たせると戦闘中にメガシンカできる。
items,charcoal,Charcoal,もくたん,Holder's Fire-type attacks have 1.2x power.,Holder's Fire-type attacks have 1.2x power.,炎技の威力が上がる。,持たせると炎タイプの技の威力が1.2倍になる。
items,charizarditex,Charizardite X,リザードンナイトＸ,"If held by a Charizard, this item allows it to Mega Evolve into Mega Charizard X.","If held by a Charizard, this item allows it to Mega Evolve into Mega Charizard X.",リザードンがメガＸにシンカする。,リザードンに持たせると戦闘中にメガリザードンＸにメガシンカできる。
items,charizarditey,Charizardite Y,リザードンナイトＹ,"If held by a Charizard, this item allows it to Mega Evolve into Mega Charizard Y.","If held by a Charizard, this item allows it to Mega Evolve into Mega Charizard Y.",リザードンがメガＹにシンカする。,リザードンに持たせると戦闘中にメガリザードンＹにメガシンカできる。
items,chartiberry,Charti Berry,ヨロギのみ,Halves damage taken from a supereffective Rock-type attack. Single use.,Halves damage taken from a supereffective Rock-type attack. Single use.,岩技のダメージを半減する。,効果抜群の岩タイプの技を受けた時、そのダメージを半減する。
items,cheriberry,Cheri Berry,クラボのみ,Holder cures itself if it is paralyzed. Single use.,Holder cures itself if it is paralyzed. Single use.,麻痺状態を治す。,持たせると麻痺状態の時に自動的に使い、麻痺状態を治す。
items,chesnaughtite,Chesnaughtite,ブリガロンナイト,"If held by a Chesnaught, this item allows it to Mega Evolve in battle.","If held by a Chesnaught, this item allows it to Mega Evolve in battle.",ブリガロンがメガシンカする。,ブリガロンに持たせると戦闘中にメガシンカできる。
items,chestoberry,Chesto Berry,カゴのみ,Holder wakes up if it is asleep. Single use.,Holder wakes up if it is asleep. Single use.,眠り状態を治す。,持たせると眠り状態の時に自動的に使い、眠り状態を治す。
items,chilanberry,Chilan Berry,ホズのみ,Halves damage taken from a Normal-type attack. Single use.,Halves damage taken from a Normal-type attack. Single use.,ノーマル技のダメージを半減する。,ノーマルタイプの技を受けた時、そのダメージを半減する。
items,chimechite,Chimechite,チリーンナイト,"If held by a Chimecho, this item allows it to Mega Evolve in battle.","If held by a Chimecho, this item allows it to Mega Evolve in battle.",チリーンがメガシンカする。,チリーンに持たせると戦闘中にメガシンカできる。
items,choicescarf,Choice Scarf,こだわりスカーフ,"Holder's Speed is 1.5x, but it can only select the first move it executes.","Holder's Speed is 1.5x, but it can only select the first move it executes.",素早さが上がるが技が制限される。,素早さが1.5倍になるが、最初に出した技しか出せなくなる。
items,chopleberry,Chople Berry,ヨプのみ,Halves damage taken from a supereffective Fighting-type attack. Single use.,Halves damage taken from a supereffective Fighting-type attack. Single use.,格闘技のダメージを半減する。,効果抜群の格闘タイプの技を受けた時、そのダメージを半減する。
items,clefablite,Clefablite,ピクシーナイト,"If held by a Clefable, this item allows it to Mega Evolve in battle.","If held by a Clefable, this item allows it to Mega Evolve in battle.",ピクシーがメガシンカする。,ピクシーに持たせると戦闘中にメガシンカできる。
items,cobaberry,Coba Berry,バコウのみ,Halves damage taken from a supereffective Flying-type attack. Single use.,Halves damage taken from a supereffective Flying-type attack. Single use.,飛行技のダメージを半減する。,効果抜群の飛行タイプの技を受けた時、そのダメージを半減する。
items,colburberry,Colbur Berry,ナモのみ,Halves damage taken from a supereffective Dark-type attack. Single use.,Halves damage taken from a supereffective Dark-type attack. Single use.,悪技のダメージを半減する。,効果抜群の悪タイプの技を受けた時、そのダメージを半減する。
items,crabominite,Crabominite,ケケンカニナイト,"If held by a Crabominable, this item allows it to Mega Evolve in battle.","If held by a Crabominable, this item allows it to Mega Evolve in battle.",ケケンカニがメガシンカする。,ケケンカニに持たせると戦闘中にメガシンカできる。
items,delphoxite,Delphoxite,マフォクシーナイト,"If held by a Delphox, this item allows it to Mega Evolve in battle.","If held by a Delphox, this item allows it to Mega Evolve in battle.",マフォクシーがメガシンカする。,マフォクシーに持たせると戦闘中にメガシンカできる。
items,dragonfang,Dragon Fang,りゅうのキバ,Holder's Dragon-type attacks have 1.2x power.,Holder's Dragon-type attacks have 1.2x power.,竜技の威力が上がる。,持たせるとドラゴンタイプの技の威力が1.2倍になる。
items,dragoninite,Dragoninite,カイリューナイト,"If held by a Dragonite, this item allows it to Mega Evolve in battle.","If held by a Dragonite, this item allows it to Mega Evolve in battle.",カイリューがメガシンカする。,カイリューに持たせると戦闘中にメガシンカできる。
items,drampanite,Drampanite,ジジーロンナイト,"If held by a Drampa, this item allows it to Mega Evolve in battle.","If held by a Drampa, this item allows it to Mega Evolve in battle.",ジジーロンがメガシンカする。,ジジーロンに持たせると戦闘中にメガシンカできる。
items,emboarite,Emboarite,エンブオーナイト,"If held by an Emboar, this item allows it to Mega Evolve in battle.","If held by an Emboar, this item allows it to Mega Evolve in battle.",エンブオーがメガシンカする。,エンブオーに持たせると戦闘中にメガシンカできる。
items,excadrite,Excadrite,ドリュウズナイト,"If held by an Excadrill, this item allows it to Mega Evolve in battle.","If held by an Excadrill, this item allows it to Mega Evolve in battle.",ドリュウズがメガシンカする。,ドリュウズに持たせると戦闘中にメガシンカできる。
items,fairyfeather,Fairy Feather,ようせいのハネ,Holder's Fairy-type attacks have 1.2x power.,Holder's Fairy-type attacks have 1.2x power.,妖精技の威力が上がる。,持たせるとフェアリータイプの技の威力が1.2倍になる。
items,feraligite,Feraligite,オーダイルナイト,"If held by a Feraligatr, this item allows it to Mega Evolve in battle.","If held by a Feraligatr, this item allows it to Mega Evolve in battle.",オーダイルがメガシンカする。,オーダイルに持たせると戦闘中にメガシンカできる。
items,floettite,Floettite,フラエッテナイト,"If held by an Eternal Flower Floette, this item allows it to Mega Evolve in battle.","If held by an Eternal Flower Floette, this item allows it to Mega Evolve in battle.",フラエッテがメガシンカする。,フラエッテに持たせると戦闘中にメガシンカできる。
items,focusband,Focus Band,きあいのハチマキ,Holder has a 10% chance to survive an attack that would KO it with 1 HP.,Holder has a 10% chance to survive an attack that would KO it with 1 HP.,稀に倒れずに持ちこたえる。,持たせると倒される攻撃を受けても、10%の確率でHPを1残して耐える。
items,focussash,Focus Sash,きあいのタスキ,"If holder's HP is full, will survive an attack that would KO it with 1 HP. Single use.","If holder's HP is full, will survive an attack that would KO it with 1 HP. Single use.",HP満タン時、一撃耐える。,持たせると、HPが満タンの時、倒される攻撃を受けても1回だけHPを1残して耐える。
items,froslassite,Froslassite,ユキメノコナイト,"If held by a Froslass, this item allows it to Mega Evolve in battle.","If held by a Froslass, this item allows it to Mega Evolve in battle.",ユキメノコがメガシンカする。,ユキメノコに持たせると戦闘中にメガシンカできる。
items,galladite,Galladite,エルレイドナイト,"If held by a Gallade, this item allows it to Mega Evolve in battle.","If held by a Gallade, this item allows it to Mega Evolve in battle.",エルレイドがメガシンカする。,エルレイドに持たせると戦闘中にメガシンカできる。
items,garchompite,Garchompite,ガブリアスナイト,"If held by a Garchomp, this item allows it to Mega Evolve into Mega Garchomp.","If held by a Garchomp, this item allows it to Mega Evolve into Mega Garchomp.",ガブリアスがメガシンカする。,ガブリアスに持たせると戦闘中にメガシンカできる。
items,gardevoirite,Gardevoirite,サーナイトナイト,"If held by a Gardevoir, this item allows it to Mega Evolve in battle.","If held by a Gardevoir, this item allows it to Mega Evolve in battle.",サーナイトがメガシンカする。,サーナイトに持たせると戦闘中にメガシンカできる。
items,gengarite,Gengarite,ゲンガーナイト,"If held by a Gengar, this item allows it to Mega Evolve in battle.","If held by a Gengar, this item allows it to Mega Evolve in battle.",ゲンガーがメガシンカする。,ゲンガーに持たせると戦闘中にメガシンカできる。
items,glalitite,Glalitite,オニゴーリナイト,"If held by a Glalie, this item allows it to Mega Evolve in battle.","If held by a Glalie, this item allows it to Mega Evolve in battle.",オニゴーリがメガシンカする。,オニゴーリに持たせると戦闘中にメガシンカできる。
items,glimmoranite,Glimmoranite,キラフロルナイト,"If held by a Glimmora, this item allows it to Mega Evolve in battle.","If held by a Glimmora, this item allows it to Mega Evolve in battle.",キラフロルがメガシンカする。,キラフロルに持たせると戦闘中にメガシンカできる。
items,golurkite,Golurkite,ゴルーグナイト,"If held by a Golurk, this item allows it to Mega Evolve in battle.","If held by a Golurk, this item allows it to Mega Evolve in battle.",ゴルーグがメガシンカする。,ゴルーグに持たせると戦闘中にメガシンカできる。
items,greninjite,Greninjite,ゲッコウガナイト,"If held by a Greninja, this item allows it to Mega Evolve in battle.","If held by a Greninja, this item allows it to Mega Evolve in battle.",ゲッコウガがメガシンカする。,ゲッコウガに持たせると戦闘中にメガシンカできる。
items,gyaradosite,Gyaradosite,ギャラドスナイト,"If held by a Gyarados, this item allows it to Mega Evolve in battle.","If held by a Gyarados, this item allows it to Mega Evolve in battle.",ギャラドスがメガシンカする。,ギャラドスに持たせると戦闘中にメガシンカできる。
items,habanberry,Haban Berry,ハバンのみ,Halves damage taken from a supereffective Dragon-type attack. Single use.,Halves damage taken from a supereffective Dragon-type attack. Single use.,竜技のダメージを半減する。,効果抜群のドラゴンタイプの技を受けた時、そのダメージを半減する。
items,hardstone,Hard Stone,かたいいし,Holder's Rock-type attacks have 1.2x power.,Holder's Rock-type attacks have 1.2x power.,岩技の威力が上がる。,持たせると岩タイプの技の威力が1.2倍になる。
items,hawluchanite,Hawluchanite,ルチャブルナイト,"If held by a Hawlucha, this item allows it to Mega Evolve in battle.","If held by a Hawlucha, this item allows it to Mega Evolve in battle.",ルチャブルがメガシンカする。,ルチャブルに持たせると戦闘中にメガシンカできる。
items,heracronite,Heracronite,ヘラクロスナイト,"If held by a Heracross, this item allows it to Mega Evolve in battle.","If held by a Heracross, this item allows it to Mega Evolve in battle.",ヘラクロスがメガシンカする。,ヘラクロスに持たせると戦闘中にメガシンカできる。
items,houndoominite,Houndoominite,ヘルガーナイト,"If held by a Houndoom, this item allows it to Mega Evolve in battle.","If held by a Houndoom, this item allows it to Mega Evolve in battle.",ヘルガーがメガシンカする。,ヘルガーに持たせると戦闘中にメガシンカできる。
items,kangaskhanite,Kangaskhanite,ガルーラナイト,"If held by a Kangaskhan, this item allows it to Mega Evolve in battle.","If held by a Kangaskhan, this item allows it to Mega Evolve in battle.",ガルーラがメガシンカする。,ガルーラに持たせると戦闘中にメガシンカできる。
items,kasibberry,Kasib Berry,カシブのみ,Halves damage taken from a supereffective Ghost-type attack. Single use.,Halves damage taken from a supereffective Ghost-type attack. Single use.,霊技のダメージを半減する。,効果抜群のゴーストタイプの技を受けた時、そのダメージを半減する。
items,kebiaberry,Kebia Berry,ビアーのみ,Halves damage taken from a supereffective Poison-type attack. Single use.,Halves damage taken from a supereffective Poison-type attack. Single use.,毒技のダメージを半減する。,効果抜群の毒タイプの技を受けた時、そのダメージを半減する。
items,kingsrock,King's Rock,おうじゃのしるし,Holder's attacks without a chance to flinch gain a 10% chance to flinch.,Holder's attacks without a chance to make the target flinch gain a 10% chance to make the target flinch. Evolves Poliwhirl into Politoed and Slowpoke into Slowking when traded.,攻撃すると相手が怯むことがある。,攻撃したとき、たまに相手をひるませる。通信交換で進化を促す効果もある。
items,leftovers,Leftovers,たべのこし,"At the end of every turn, holder restores 1/16 of its max HP.","At the end of every turn, holder restores 1/16 of its max HP.",毎ターンHPを回復する。,持たせると、毎ターン終了時に最大HPの1/16が回復する。
items,leppaberry,Leppa Berry,ヒメリのみ,Restores 10 PP to the first of the holder's moves to reach 0 PP. Single use.,Restores 10 PP to the first of the holder's moves to reach 0 PP. Single use.,技のPPを回復する。,持たせると、技のPPが0になった時に自動的に使い、その技のPPを10回復する。
items,lightball,Light Ball,でんきだま,"If held by a Pikachu, its Attack and Sp. Atk are doubled.","If held by a Pikachu, its Attack and Sp. Atk are doubled.",ピカチュウの攻撃と特攻が上がる。,ピカチュウに持たせると攻撃と特攻が2倍になる。
items,lopunnite,Lopunnite,ミミロップナイト,"If held by a Lopunny, this item allows it to Mega Evolve in battle.","If held by a Lopunny, this item allows it to Mega Evolve in battle.",ミミロップがメガシンカする。,ミミロップに持たせると戦闘中にメガシンカできる。
items,lucarionite,Lucarionite,ルカリオナイト,"If held by a Lucario, this item allows it to Mega Evolve into Mega Lucario in battle.","If held by a Lucario, this item allows it to Mega Evolve into Mega Lucario in battle.",ルカリオがメガシンカする。,ルカリオに持たせると戦闘中にメガシンカできる。
items,lumberry,Lum Berry,ラムのみ,Holder cures itself if it has a non-volatile status or is confused. Single use.,Holder cures itself if it has a non-volatile status or is confused. Single use.,状態異常と混乱を治す。,持たせると状態異常や混乱の時に自動的に使い、それを治す。
items,magnet,Magnet,じしゃく,Holder's Electric-type attacks have 1.2x power.,Holder's Electric-type attacks have 1.2x power.,電気技の威力が上がる。,持たせると電気タイプの技の威力が1.2倍になる。
items,manectite,Manectite,ライボルトナイト,"If held by a Manectric, this item allows it to Mega Evolve in battle.","If held by a Manectric, this item allows it to Mega Evolve in battle.",ライボルトがメガシンカする。,ライボルトに持たせると戦闘中にメガシンカできる。
items,medichamite,Medichamite,チャーレムナイト,"If held by a Medicham, this item allows it to Mega Evolve in battle.","If held by a Medicham, this item allows it to Mega Evolve in battle.",チャーレムがメガシンカする。,チャーレムに持たせると戦闘中にメガシンカできる。
items,meganiumite,Meganiumite,メガニウムナイト,"If held by a Meganium, this item allows it to Mega Evolve in battle.","If held by a Meganium, this item allows it to Mega Evolve in battle.",メガニウムがメガシンカする。,メガニウムに持たせると戦闘中にメガシンカできる。
items,mentalherb,Mental Herb,メンタルハーブ,"Cures holder of Attract, Disable, Encore, Heal Block, Taunt, Torment. Single use.","Cures holder of Attract, Disable, Encore, Heal Block, Taunt, Torment. Single use.",行動制限系を治す。,メロメロやアンコールなど行動を制限する状態になった時、自動的に使い回復する。
items,meowsticite,Meowsticite,ニャオニクス(オスのすがた)ナイト,"If held by a Meowstic, this item allows it to Mega Evolve in battle.","If held by a Meowstic, this item allows it to Mega Evolve in battle.",ニャオニクスがメガシンカする。,ニャオニクスに持たせると戦闘中にメガシンカできる。
items,metalcoat,Metal Coat,メタルコート,Holder's Steel-type attacks have 1.2x power.,Holder's Steel-type attacks have 1.2x power. Evolves Onix into Steelix and Scyther into Scizor when traded.,鋼技の威力が上がる。,持たせると鋼タイプの技の威力が1.2倍になる。通信交換で進化を促す。
items,miracleseed,Miracle Seed,きせきのタネ,Holder's Grass-type attacks have 1.2x power.,Holder's Grass-type attacks have 1.2x power.,草技の威力が上がる。,持たせると草タイプの技の威力が1.2倍になる。
items,mysticwater,Mystic Water,しんぴのしずく,Holder's Water-type attacks have 1.2x power.,Holder's Water-type attacks have 1.2x power.,水技の威力が上がる。,持たせると水タイプの技の威力が1.2倍になる。
items,nevermeltice,Never-Melt Ice,とけないこおり,Holder's Ice-type attacks have 1.2x power.,Holder's Ice-type attacks have 1.2x power.,氷技の威力が上がる。,持たせると氷タイプの技の威力が1.2倍になる。
