section,id,name,nameJa,shortDescEn,descEn,shortDescJa,descJa
moves,gastroacid,Gastro Acid,,Nullifies the target's Ability.,"Causes the target's Ability to be rendered ineffective as long as it remains active. If the target uses Baton Pass, the replacement will remain under this effect. If the target's Ability is As One, Battle Bond, Comatose, Disguise, Gulp Missile, Ice Face, Multitype, Power Construct, RKS System, Schooling, Shields Down, Stance Change, Tera Shift, Zen Mode, or Zero to Hero, this move fails, and receiving the effect through Baton Pass ends the effect immediately.",相手の特性を無効化する。,"相手が場にいる間、その特性を無効化する。バトンタッチで効果は引き継がれる。"
moves,gigadrain,Giga Drain,,User recovers 50% of the damage dealt.,"The user recovers 1/2 the HP lost by the target, rounded half up. If Big Root is held by the user, the HP recovered is 1.3x normal, rounded half down.",与えたダメージの50%を回復。,"与えたダメージの1/2のHPを回復する（根の化石で1.3倍）。"
moves,gigaimpact,Giga Impact,,User cannot move next turn.,"If this move is successful, the user must recharge on the following turn and cannot select a move.",次ターン、自分は行動不能。,"この技が成功すると、次のターンは反動で行動できない。"
moves,gigatonhammer,Gigaton Hammer,,Cannot be selected the turn after it's used.,Cannot be selected the turn after it's used.,次ターン使用不可。,"この技を使った次のターンは、この技を選択できない。"
moves,glare,Glare,,Paralyzes the target.,Paralyzes the target.,相手を麻痺にする。,"相手を「まひ」状態にする。"
moves,grassknot,Grass Knot,,More power the heavier the target.,"This move's power is 20 if the target weighs less than 10 kg, 40 if less than 25 kg, 60 if less than 50 kg, 80 if less than 100 kg, 100 if less than 200 kg, and 120 if greater than or equal to 200 kg.",相手が重いほど威力が上がる。,"相手の体重が重いほど威力が上がる（威力20〜120）。"
moves,grassyglide,Grassy Glide,,User on Grassy Terrain: +1 priority.,"If the current terrain is Grassy Terrain and the user is grounded, this move has its priority increased by 1.",グラスフィールド時、先制技になる。,"グラスフィールド時、優先度が+1される。"
moves,grassyterrain,Grassy Terrain,,"5 turns. Grounded: +Grass power, +1/16 max HP.","For 5 turns, the terrain becomes Grassy Terrain. During the effect, the power of Grass-type attacks used by grounded Pokemon is multiplied by 1.3, the power of Bulldoze, Earthquake, and Magnitude used against grounded Pokemon is multiplied by 0.5, and grounded Pokemon have 1/16 of their maximum HP, rounded down, restored at the end of each turn, including the last turn. Camouflage transforms the user into a Grass type, Nature Power becomes Energy Ball, and Secret Power has a 30% chance to cause sleep. Fails if the current terrain is Grassy Terrain.",5ターンの間、草地にする。,"5ターンの間、足がついているポケモンは草技1.3倍、毎ターン最大HPの1/16回復。地震系技の威力0.5倍。"
moves,gravapple,Grav Apple,,Target: 100% -1 Def. During Gravity: 1.5x power.,Has a 100% chance to lower the target's Defense by 1 stage. Power is multiplied by 1.5 during Gravity's effect.,100%で相手の防御を1段階下げる。重力時1.5倍。,"100%の確率で相手の防御ランクを1段階下げる。重力状態の時は威力が1.5倍になる。"
moves,gravity,Gravity,,"5 turns: no Ground immunities, 1.67x accuracy.","For 5 turns, the evasiveness of all active Pokemon is multiplied by 0.6. At the time of use, Bounce, Fly, Magnet Rise, Sky Drop, and Telekinesis end immediately for all active Pokemon. During the effect, Bounce, Fly, Flying Press, High Jump Kick, Jump Kick, Magnet Rise, Sky Drop, Splash, and Telekinesis are prevented from being used by all active Pokemon. Ground-type attacks, Spikes, Toxic Spikes, Sticky Web, and the Arena Trap Ability can affect Flying types or Pokemon with the Levitate Ability. Fails if this move is already in effect.",5ターンの間、重力状態にする。,"5ターンの間、飛行状態を無効化し、回避率を0.6倍、命中率を約1.67倍にする。浮遊や飛行タイプにも地面技が当たるようになる。"
moves,growth,Growth,,Raises user's Attack and Sp. Atk by 1; 2 in Sun.,"Raises the user's Attack and Special Attack by 1 stage. If the weather is Sunny Day or Desolate Land, this move raises the user's Attack and Special Attack by 2 stages. If the user is holding Utility Umbrella, this move will only raise the user's Attack and Special Attack by 1 stage, even if the weather is Sunny Day or Desolate Land.",攻撃・特攻を1段階、晴れ時は2段階上げる。,"自分の攻撃・特攻ランクを1段階上げる。晴れ時は2段階上がる。"
moves,guardsplit,Guard Split,,Averages Defense and Sp. Def stats with target.,"The user and the target have their Defense and Special Defense stats set to be equal to the average of the user and the target's Defense and Special Defense stats, respectively, rounded down. Stat stage changes are unaffected.",防御と特防を相手と平均化する。,"自分の防御・特防と相手の防御・特防の値を合計して2で割った値にする。"
moves,guardswap,Guard Swap,,Swaps Defense and Sp. Def changes with target.,The user swaps its Defense and Special Defense stat stage changes with the target.,防御・特防のランク変化を相手と入れ替える。,"自分の防御ランク変化と特防ランク変化を、相手のそれらと入れ替える。"
moves,guillotine,Guillotine,,OHKOs the target. Fails if user is a lower level.,"Deals damage to the target equal to the target's maximum HP. Ignores accuracy and evasiveness modifiers. This attack's accuracy is equal to (user's level - target's level + 30)%, and fails if the target is at a higher level. Pokemon with the Sturdy Ability are immune.",一撃必殺。レベルが低いと失敗。,"相手を一撃でひんしにする。自分のレベルが低いと失敗する。"
moves,gunkshot,Gunk Shot,,30% chance to poison the target.,Has a 30% chance to poison the target.,30%の確率で相手を毒にする。,"30%の確率で相手を「どく」状態にする。"
moves,gyroball,Gyro Ball,,More power the slower the user than the target.,"Power is equal to (25 * target's current Speed / user's current Speed) + 1, rounded down, but not more than 150. If the user's current Speed is 0, this move's power is 1.",自分の方が遅いほど威力が上がる。,"自分の方が素早さが低いほど威力が上がる（最大威力150）。"
moves,hammerarm,Hammer Arm,,Lowers the user's Speed by 1.,Lowers the user's Speed by 1 stage.,自分の素早さを1段階下げる。,"自分の素早さランクを1段階下げる。"
moves,hardpress,Hard Press,,More power the more HP the target has left.,"Power is equal to 100 * (target's current HP / target's maximum HP), rounded half down, but not less than 1.",相手の残りHPが多いほど威力が上がる。,"相手の残りHPが多いほど威力が上がる（最大威力100）。"
moves,haze,Haze,,Eliminates all stat changes.,Resets the stat stages of all active Pokemon to 0.,すべての能力変化をリセットする。,"場にいるすべてのポケモンの能力ランク変化を0に戻す。"
moves,headlongrush,Headlong Rush,,Lowers the user's Defense and Sp. Def by 1.,Lowers the user's Defense and Special Defense by 1 stage.,自分の防御・特防を1段階下げる。,"自分の防御ランクと特防ランクを1段階ずつ下げる。"
moves,headsmash,Head Smash,,Has 1/2 recoil.,"If the target lost HP, the user takes recoil damage equal to 1/2 the HP lost by the target, rounded half up, but not less than 1 HP.",与えたダメージの1/2の反動。,"与えたダメージの1/2の反動ダメージを受ける。"
moves,healbell,Heal Bell,,Cures the user's party of all status conditions.,"Every Pokemon in the user's party is cured of its non-volatile status condition. Active Pokemon with the Soundproof Ability are not cured, unless they are the user.",味方全員の状態異常を治す。,"自分と味方全員の状態異常を治す（防音のポケモンは対象外）。"
moves,healingwish,Healing Wish,,User faints. Next hurt Pokemon is fully healed.,"The user faints, and if the Pokemon brought out to replace it does not have full HP or has a non-volatile status condition, its HP is fully restored along with having any non-volatile status condition cured. The replacement is sent out at the end of the turn, and the healing happens before hazards take effect. This effect continues until a Pokemon that meets either of these conditions switches in at the user's position or gets swapped into the position with Ally Switch. Fails if the user is the last unfainted Pokemon in its party.",自分は倒れ、交代した味方のHP・状態異常を全快。,"自分はひんし状態になるが、次に場に出た味方のHPと状態異常を全快させる。"
moves,healpulse,Heal Pulse,,Heals the target by 50% of its max HP.,"The target restores 1/2 of its maximum HP, rounded half up. If the user has the Mega Launcher Ability, the target instead restores 3/4 of its maximum HP, rounded half down.",相手のHPを最大HPの50%回復。,"相手の最大HPの1/2を回復させる（メガランチャー時は3/4）。"
moves,heatcrash,Heat Crash,,More power the heavier the user than the target.,"The power of this move depends on (user's weight / target's weight), rounded down. Power is equal to 120 if the result is 5 or more, 100 if 4, 80 if 3, 60 if 2, and 40 if 1 or less. Damage doubles and no accuracy check is done if the target has used Minimize while active.",自分の方が重いほど威力が上がる。,"自分の方が体重が重いほど威力が上がる（最大威力120）。"
moves,heatwave,Heat Wave,,10% chance to burn the foe(s).,Has a 10% chance to burn the target.,10%の確率で相手を火傷にする。,"10%の確率で相手を「やけど」状態にする。"
moves,heavyslam,Heavy Slam,,More power the heavier the user than the target.,"The power of this move depends on (user's weight / target's weight), rounded down. Power is equal to 120 if the result is 5 or more, 100 if 4, 80 if 3, 60 if 2, and 40 if 1 or less. Damage doubles and no accuracy check is done if the target has used Minimize while active.",自分の方が重いほど威力が上がる。,"自分の方が体重が重いほど威力が上がる（最大威力120）。"
moves,helpinghand,Helping Hand,,One adjacent ally's move power is 1.5x this turn.,"The power of the target's attack this turn is multiplied by 1.5 (this effect is stackable). Fails if there is no ally adjacent to the user or if the ally already moved this turn, but does not fail if the ally is using a two-turn move.",味方の技の威力を1.5倍にする。,"そのターンの間、味方の攻撃技の威力を1.5倍にする。"
moves,hex,Hex,,Power doubles if the target has a status ailment.,Power doubles if the target has a non-volatile status condition.,相手が状態異常なら威力2倍。,"相手が状態異常の時、威力が2倍になる。"
moves,highhorsepower,High Horsepower,,No additional effect.,No additional effect.,追加効果なし。,"特に追加効果なし。"
moves,highjumpkick,High Jump Kick,,User is hurt by 50% of its max HP if it misses.,"If this attack is not successful, the user loses half of its maximum HP, rounded down, as crash damage. Pokemon with the Magic Guard Ability are unaffected by crash damage.",外れると最大HPの50%のダメージ。,"技が外れると、自分は最大HPの1/2のダメージを受ける。"
moves,horndrill,Horn Drill,,OHKOs the target. Fails if user is a lower level.,"Deals damage to the target equal to the target's maximum HP. Ignores accuracy and evasiveness modifiers. This attack's accuracy is equal to (user's level - target's level + 30)%, and fails if the target is at a higher level. Pokemon with the Sturdy Ability are immune.",一撃必殺。レベルが低いと失敗。,"相手を一撃でひんしにする。自分のレベルが低いと失敗する。"
moves,hornleech,Horn Leech,,User recovers 50% of the damage dealt.,"The user recovers 1/2 the HP lost by the target, rounded half up. If Big Root is held by the user, the HP recovered is 1.3x normal, rounded half down.",与えたダメージの50%を回復。,"与えたダメージの1/2のHPを回復する。"
moves,howl,Howl,,Raises the user's and ally's Attack by 1.,Raises the Attack of the user and all allies 1 stage.,自分と味方の攻撃を1段階上げる。,"自分と味方の攻撃ランクを1段階上げる。"
moves,hurricane,Hurricane,,30% chance to confuse target. Can't miss in rain.,"Has a 30% chance to confuse the target. This move can hit a target using Bounce, Fly, or Sky Drop, or is under the effect of Sky Drop. If the weather is Primordial Sea or Rain Dance, this move does not check accuracy. If the weather is Desolate Land or Sunny Day, this move's accuracy is 50%. If this move is used against a Pokemon holding Utility Umbrella, this move's accuracy remains at 70%.",30%で混乱。雨時は必中。,"30%の確率で混乱させる。雨の時は必中し、晴れの時は命中率が50%になる。"
moves,hydrocannon,Hydro Cannon,,User cannot move next turn.,"If this move is successful, the user must recharge on the following turn and cannot select a move.",次ターン、自分は行動不能。,"この技が成功すると、次のターンは反動で行動できない。"
moves,hydropump,Hydro Pump,,No additional effect.,No additional effect.,追加効果なし。,"特に追加効果なし。"
moves,hyperbeam,Hyper Beam,,User cannot move next turn.,"If this move is successful, the user must recharge on the following turn and cannot select a move.",次ターン、自分は行動不能。,"この技が成功すると、次のターンは反動で行動できない。"
moves,hypervoice,Hyper Voice,,No additional effect. Hits adjacent foes.,No additional effect.,追加効果なし。,"特に追加効果なし。"
moves,hypnosis,Hypnosis,,Causes the target to fall asleep.,Causes the target to fall asleep.,相手を眠りにする。,"相手を「ねむり」状態にする。"
moves,icebeam,Ice Beam,,10% chance to freeze the target.,Has a 10% chance to freeze the target.,10%の確率で相手を凍らせる。,"10%の確率で相手を「こおり」状態にする。"
moves,icefang,Ice Fang,,10% chance to freeze. 10% chance to flinch.,Has a 10% chance to freeze the target and a 10% chance to make it flinch.,10%で凍り、10%で怯ませる。,"10%の確率で相手を「こおり」状態にし、10%の確率で怯ませる。"
moves,icehammer,Ice Hammer,,Lowers the user's Speed by 1.,Lowers the user's Speed by 1 stage.,自分の素早さを1段階下げる。,"自分の素早さランクを1段階下げる。"
moves,icepunch,Ice Punch,,10% chance to freeze the target.,Has a 10% chance to freeze the target.,10%の確率で相手を凍らせる。,"10%の確率で相手を「こおり」状態にする。"
moves,iceshard,Ice Shard,,Usually goes first.,No additional effect.,先制攻撃を行う。,"優先度+1の先制技。"
moves,icespinner,Ice Spinner,,Ends the effects of terrain.,"Ends the effects of Electric Terrain, Grassy Terrain, Misty Terrain, and Psychic Terrain.",地形の効果を解除する。,"場の地形効果（フィールド）を解除する。"
moves,iciclecrash,Icicle Crash,,30% chance to make the target flinch.,Has a 30% chance to make the target flinch.,30%の確率で怯ませる。,"30%の確率で相手を怯ませる。"
moves,iciclespear,Icicle Spear,,Hits 2-5 times in one turn.,"Hits two to five times. Has a 35% chance to hit two or three times and a 15% chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit five times. If the user is holding Loaded Dice, this move will hit 4-5 times.",2〜5回連続攻撃。,"2〜5回連続で攻撃する（スキルリンクなら5回）。"
moves,icywind,Icy Wind,,100% chance to lower the foe(s) Speed by 1.,Has a 100% chance to lower the target's Speed by 1 stage.,100%で相手の素早さを1段階下げる。,"100%の確率で相手の素早さランクを1段階下げる。"
moves,imprison,Imprison,,No foe can use any move known by the user.,The user prevents all opposing Pokemon from using any moves that the user also knows as long as the user remains active.,自分の覚えている技を相手は使えない。,"自分が場にいる間、相手は自分が覚えている技を使えなくなる。"
moves,infernalparade,Infernal Parade,,30% burn. 2x power if target is already statused.,Has a 30% chance to burn the target. Power doubles if the target has a non-volatile status condition.,30%で火傷。相手が状態異常なら威力2倍。,"30%の確率で「やけど」にする。相手が状態異常なら威力が2倍になる。"
moves,inferno,Inferno,,100% chance to burn the target.,Has a 100% chance to burn the target.,100%の確率で火傷にする。,"100%の確率で相手を「やけど」状態にする。"
moves,infestation,Infestation,,Traps and damages the target for 4-5 turns.,"Prevents the target from switching for four or five turns (seven turns if the user is holding Grip Claw). Causes damage to the target equal to 1/8 of its maximum HP (1/6 if the user is holding Binding Band), rounded down, at the end of each turn during effect. The target can still switch out if it is holding Shed Shell or uses Baton Pass, Flip Turn, Parting Shot, Shed Tail, Teleport, U-turn, or Volt Switch. The effect ends if either the user or the target leaves the field, or if the target uses Mortal Spin, Rapid Spin, or Substitute successfully. This effect is not stackable or reset by using this or another binding move.",4〜5ターン拘束してダメージ。,"4〜5ターンの間、相手を逃げられなくし、毎ターン最大HPの1/8のダメージを与える。"
moves,ingrain,Ingrain,,Traps/grounds user; heals 1/16 max HP per turn.,"The user has 1/16 of its maximum HP restored at the end of each turn, but it is prevented from switching out and other Pokemon cannot force the user to switch out. The user can still switch out if it uses Baton Pass, Flip Turn, Parting Shot, Teleport, U-turn, or Volt Switch. If the user leaves the field using Baton Pass, the replacement will remain trapped and still receive the healing effect. During the effect, the user can be hit normally by Ground-type attacks and be affected by Spikes, Toxic Spikes, and Sticky Web, even if the user is a Flying type or has the Levitate Ability.",交代不可。毎ターン最大HP1/16回復。,"交代できなくなる代わりに、毎ターン最大HPの1/16を回復する。"
moves,instruct,Instruct,,The target immediately uses its last used move.,"The target immediately uses its last used move. Fails if the target has not made a move, if the move has 0 PP, if the target is preparing to use Beak Blast, Focus Punch, or Shell Trap, or if the move is Assist, Beak Blast, Belch, Bide, Blazing Torque, Celebrate, Chatter, Combat Torque, Copycat, Dynamax Cannon, Focus Punch, Hold Hands, Ice Ball, Instruct, King's Shield, Magical Torque, Me First, Metronome, Mimic, Mirror Move, Nature Power, Noxious Torque, Obstruct, Outrage, Petal Dance, Rollout, Shell Trap, Sketch, Sleep Talk, Struggle, Thrash, Transform, Uproar, Wicked Torque, any two-turn move, or any recharge move.",対象に最後に出した技をもう一度出させる。,"対象が最後に使った技をその場でもう一度出させる。"
moves,irondefense,Iron Defense,,Raises the user's Defense by 2.,Raises the user's Defense by 2 stages.,自分の防御を2段階上げる。,"自分の防御ランクを2段階上げる。"
moves,ironhead,Iron Head,,20% chance to make the target flinch.,Has a 20% chance to make the target flinch.,20%の確率で怯ませる。,"20%の確率で相手を怯ませる。"
moves,irontail,Iron Tail,,30% chance to lower the target's Defense by 1.,Has a 30% chance to lower the target's Defense by 1 stage.,30%の確率で防御を1段階下げる。,"30%の確率で相手の防御ランクを1段階下げる。"
moves,jetpunch,Jet Punch,,Usually goes first.,No additional effect.,先制攻撃を行う。,"優先度+1の先制技。"
moves,kingsshield,King's Shield,,Protects from damaging attacks. Contact: -1 Atk.,"The user is protected from most attacks made by other Pokemon during this turn, and Pokemon trying to make contact with the user have their Attack lowered by 1 stage. Non-damaging moves go through this protection. This move has a 1/X chance of being successful, where X starts at 1 and triples each time this move is successfully used. X resets to 1 if this move fails, if the user's last move used is not Baneful Bunker, Burning Bulwark, Detect, Endure, King's Shield, Max Guard, Obstruct, Protect, Quick Guard, Silk Trap, Spiky Shield, or Wide Guard, or if it was one of those moves and the user's protection was broken. Fails if the user moves last this turn.",守りを固める。接触時は攻撃1段階低下。,"相手の攻撃を防ぐ。接触した相手の攻撃ランクを1段階下げる。"
moves,knockoff,Knock Off,,1.5x damage if foe holds an item. Removes item.,"If the target is holding an item that can be removed from it, ignoring the Sticky Hold Ability, this move's power is multiplied by 1.5. If the user has not fainted, the target loses its held item. This move cannot cause Pokemon with the Sticky Hold Ability to lose their held item or cause a Kyogre, a Groudon, a Giratina, an Arceus, a Genesect, a Silvally, a Zacian, or a Zamazenta to lose their Blue Orb, Red Orb, Griseous Orb, Plate, Drive, Memory, Rusted Sword, or Rusted Shield respectively. Items lost to this move cannot be regained with Recycle or the Harvest Ability.",持ち物があれば威力1.5倍、叩き落とす。,"持ち物がある相手に威力1.5倍。攻撃後、相手の持ち物を落とさせる。"
moves,kowtowcleave,Kowtow Cleave,,This move does not check accuracy.,This move does not check accuracy.,必中。,"必ず命中する。"
moves,lashout,Lash Out,,2x power if the user had a stat lowered this turn.,Power doubles if the user had a stat lowered this turn.,能力が下がっていれば威力2倍。,"このターンに自分の能力ランクが下がっていると威力が2倍になる。"
moves,lastresort,Last Resort,,Fails unless each known move has been used.,"This move fails unless the user knows this move and at least one other move, and has used all the other moves it knows at least once each since it became active or Transformed.",他全ての技を使わないと失敗する。,"覚えている他の技をすべて一度ずつ使った後にのみ成功する。"
moves,lastrespects,Last Respects,,+50 power for each time a party member fainted.,"Power is equal to 50+(X*50), where X is the total number of times any Pokemon has fainted on the user's side, and X cannot be greater than 100.",控えの瀕死ポケモン×50威力が上がる。,"控えの瀕死の味方の数×50、威力が加算される。"
moves,lavaplume,Lava Plume,,30% chance to burn adjacent Pokemon.,Has a 30% chance to burn the target.,30%の確率で火傷にする。,"30%の確率で相手を「やけど」状態にする。"
moves,leafblade,Leaf Blade,,High critical hit ratio.,Has a higher chance for a critical hit.,急所に当たりやすい。,"急所に当たりやすい。"
moves,leafstorm,Leaf Storm,,Lowers the user's Sp. Atk by 2.,Lowers the user's Special Attack by 2 stages.,自分の特攻を2段階下げる。,"自分の特攻ランクを2段階下げる。"
moves,leechlife,Leech Life,,User recovers 50% of the damage dealt.,"The user recovers 1/2 the HP lost by the target, rounded half up. If Big Root is held by the user, the HP recovered is 1.3x normal, rounded half down.",与えたダメージの50%を回復。,"与えたダメージの1/2のHPを回復する。"
moves,leechseed,Leech Seed,,1/8 of target's HP is restored to user every turn.,"The Pokemon at the user's position steals 1/8 of the target's maximum HP, rounded down, at the end of each turn. If Big Root is held by the recipient, the HP recovered is 1.3x normal, rounded half down. If the target uses Baton Pass, the replacement will continue being leeched. If the target switches out or uses Mortal Spin or Rapid Spin successfully, the effect ends. Grass-type Pokemon are immune to this move on use, but not its effect.",毎ターン相手の最大HP1/8を吸収。,"毎ターン終了時、相手の最大HPの1/8を吸収して回復する。"
moves,lifedew,Life Dew,,Heals the user and its allies by 1/4 their max HP.,"Each Pokemon on the user's side restores 1/4 of its maximum HP, rounded half up.",自分と味方のHPを1/4回復。,"自分と味方全員の最大HPの1/4を回復させる。"
moves,lightofruin,Light of Ruin,,Has 1/2 recoil.,"If the target lost HP, the user takes recoil damage equal to 1/2 the HP lost by the target, rounded half up, but not less than 1 HP.",与えたダメージの1/2の反動。,"与えたダメージの1/2の反動ダメージを受ける。"
moves,lightscreen,Light Screen,,"For 5 turns, special damage to allies is halved.","For 5 turns, the user and its party members take 0.5x damage from special attacks, or 0.66x damage if in a Double Battle. Damage is not reduced further with Aurora Veil. Critical hits ignore this effect. It is removed from the user's side if the user or an ally is successfully hit by Brick Break, Psychic Fangs, or Defog. Lasts for 8 turns if the user is holding Light Clay. Fails if the effect is already active on the user's side.",5ターンの間、特殊ダメージ半減。,"5ターンの間、味方が受ける特殊攻撃のダメージを半減する（光の粘土で8ターン）。"
