section,id,name,nameJa,shortDescEn,descEn,shortDescJa,descJa
abilities,battery,Battery,バッテリー,This Pokemon's allies have the power of their special attacks multiplied by 1.3.,This Pokemon's allies have the power of their special attacks multiplied by 1.3.,味方の特殊攻撃の威力を上げる。,自分以外の味方の特殊技の威力が1.3倍になる。
abilities,battlearmor,Battle Armor,カブトアーマー,This Pokemon cannot be struck by a critical hit.,This Pokemon cannot be struck by a critical hit.,急所に当たらない。,相手の技が急所に当たらなくなる。
abilities,battlebond,Battle Bond,きずなへんげ,"After KOing a Pokemon: raises Attack, Sp. Atk, Speed by 1 stage. Once per battle.","If this Pokemon is a Greninja, its Attack, Special Attack, and Speed are raised by 1 stage if it attacks and knocks out another Pokemon. This effect can only happen once per battle.",相手を倒すと強くなる。,相手を倒すと、攻撃、特攻、素早さが上がる（バトル中1回のみ）。
abilities,beadsofruin,Beads of Ruin,わざわいのたま,Active Pokemon without this Ability have their Special Defense multiplied by 0.75.,Active Pokemon without this Ability have their Special Defense multiplied by 0.75.,相手の特防を下げる。,自分以外の場にいるポケモンの特防が0.75倍になる。
abilities,beastboost,Beast Boost,ビーストブースト,This Pokemon's highest stat is raised by 1 if it attacks and KOes another Pokemon.,"This Pokemon's highest stat is raised by 1 stage if it attacks and knocks out another Pokemon. Stat stage changes are not considered. If multiple stats are tied, Attack, Defense, Special Attack, Special Defense, and Speed are prioritized in that order.",相手を倒すと能力が上がる。,相手を倒すと、自分の最も高い能力ランクが1段階上がる。
abilities,berserk,Berserk,ぎゃくじょう,This Pokemon's Sp. Atk is raised by 1 when it reaches 1/2 or less of its max HP.,"When this Pokemon has more than 1/2 its maximum HP and takes damage from an attack bringing it to 1/2 or less of its maximum HP, its Special Attack is raised by 1 stage. This effect applies after all hits from a multi-hit move. This effect is prevented if the move had a secondary effect removed by the Sheer Force Ability.",HPが半分以下で特攻が上がる。,HPが半分以下になった時、特攻が1段階上がる。
abilities,bigpecks,Big Pecks,はとむね,Prevents other Pokemon from lowering this Pokemon's Defense stat stage.,Prevents other Pokemon from lowering this Pokemon's Defense stat stage.,防御が下がらない。,相手の技や特性で防御が下がらない。
abilities,blaze,Blaze,もうか,"At 1/3 or less of its max HP, this Pokemon's offensive stat is 1.5x with Fire attacks.","When this Pokemon has 1/3 or less of its maximum HP, rounded down, its offensive stat is multiplied by 1.5 while using a Fire-type attack.",ピンチで炎技が強くなる。,HPが3分の1以下になると、炎技の威力が1.5倍になる。
abilities,bulletproof,Bulletproof,ぼうだん,This Pokemon is immune to bullet moves.,This Pokemon is immune to bullet moves.,弾や爆弾を防ぐ。,球や弾などの技を受けない。
abilities,cheekpouch,Cheek Pouch,ほおぶくろ,"If this Pokemon eats a Berry, it restores 1/3 of its max HP after the Berry's effect.","If this Pokemon eats a held Berry, it restores 1/3 of its maximum HP, rounded down, in addition to the Berry's effect. This effect can also activate after the effects of Bug Bite, Fling, Pluck, Stuff Cheeks, and Teatime if the eaten Berry had an effect on this Pokemon.",木の実を食べるとHPが回復する。,木の実を食べた時、通常の効果に加え、HPも回復する。
abilities,chillingneigh,Chilling Neigh,しろのいななき,This Pokemon's Attack is raised by 1 stage if it attacks and KOes another Pokemon.,This Pokemon's Attack is raised by 1 stage if it attacks and knocks out another Pokemon.,相手を倒すと攻撃が上がる。,相手を倒すと攻撃が1段階上がる。
abilities,chlorophyll,Chlorophyll,ようりょくそ,"If Sunny Day is active, this Pokemon's Speed is doubled.","If Sunny Day is active, this Pokemon's Speed is doubled. This effect is prevented if this Pokemon is holding a Utility Umbrella.",晴れで素早さが上がる。,晴れの時、素早さが2倍になる。
abilities,clearbody,Clear Body,クリアボディ,Prevents other Pokemon from lowering this Pokemon's stat stages.,Prevents other Pokemon from lowering this Pokemon's stat stages.,能力が下がらない。,相手の技や特性で能力が下がらない。
abilities,cloudnine,Cloud Nine,ノーてんき,"While this Pokemon is active, the effects of weather conditions are disabled.","While this Pokemon is active, the effects of weather conditions are disabled.",天候の影響を受けない。,天候による効果がすべてなくなる。
abilities,colorchange,Color Change,へんしょく,"This Pokemon's type changes to the type of a move it's hit by, unless it has the type.","This Pokemon's type changes to match the type of the last move that hit it, unless that type is already one of its types. This effect applies after all hits from a multi-hit move. This effect is prevented if the move had a secondary effect removed by the Sheer Force Ability.",受けた技のタイプになる。,受けた技のタイプに自分のタイプが変化する。
abilities,comatose,Comatose,ぜったいねむり,"This Pokemon cannot be statused, and is considered to be asleep.",This Pokemon is considered to be asleep and cannot become affected by a non-volatile status condition or Yawn.,いつも寝ている。,常に眠り状態と同じ扱いになり、他の状態異常にならない。
abilities,commander,Commander,しれいとう,"If ally is Dondozo: this Pokemon cannot act or be hit, +2 to all Dondozo's stats.","If this Pokemon is a Tatsugiri and a Dondozo is an active ally, this Pokemon goes into the Dondozo's mouth. The Dondozo has its Attack, Special Attack, Speed, Defense, and Special Defense raised by 2 stages. During the effect, the Dondozo cannot be switched out, this Pokemon cannot select an action, and attacks targeted at this Pokemon will be avoided but it will still take indirect damage. If this Pokemon faints during the effect, a Pokemon can be switched in as a replacement but the Dondozo remains unable to be switched out. If the Dondozo faints during the effect, this Pokemon regains the ability to select an action.",シャリタツと合体する。,味方のヘイラッシャの中に入り、ヘイラッシャの全能力を上げる。
abilities,competitive,Competitive,かちき,This Pokemon's Sp. Atk is raised by 2 for each of its stats that is lowered by a foe.,This Pokemon's Special Attack is raised by 2 stages for each of its stat stages that is lowered by an opposing Pokemon.,能力を下げられると特攻が上がる。,相手に能力を下げられた時、特攻が2段階上がる。
abilities,compoundeyes,Compound Eyes,ふくがん,This Pokemon's moves have their accuracy multiplied by 1.3.,This Pokemon's moves have their accuracy multiplied by 1.3.,命中率が上がる。,技の命中率が1.3倍になる。
abilities,contrary,Contrary,あまのじゃく,"If this Pokemon has a stat stage raised it is lowered instead, and vice versa.","If this Pokemon has a stat stage raised it is lowered instead, and vice versa.",能力変化が逆になる。,能力を上げる効果で下がり、下げる効果で上がる。
abilities,corrosion,Corrosion,ふしょく,This Pokemon can poison or badly poison a Pokemon regardless of its typing.,This Pokemon can poison or badly poison a Pokemon regardless of its typing.,鋼や毒タイプも毒にできる。,すべての相手を毒状態にできる。
abilities,costar,Costar,きょうえん,"On switch-in, this Pokemon copies all of its ally's stat stage changes.","On switch-in, this Pokemon copies all of its ally's stat stage changes.",味方の能力変化をコピーする。,登場時、味方の能力変化と同じ状態になる。
abilities,cottondown,Cotton Down,わたげ,"If this Pokemon is hit, it lowers the Speed of all other Pokemon on the field 1 stage.","When this Pokemon is hit by an attack, the Speed of all other Pokemon on the field is lowered by 1 stage.",攻撃を受けると素早さを下げる。,攻撃を受けると、場にいる全てのポケモンの素早さを下げる。
abilities,cudchew,Cud Chew,はんすう,"If this Pokemon eats a Berry, it eats that Berry again at the end of the next turn.","If this Pokemon eats a Berry, it will eat that Berry again at the end of the next turn.",木の実を二度食べる。,食べた木の実を、次のターンの終了時にもう一度食べる。
abilities,curiousmedicine,Curious Medicine,きみょうなくすり,"On switch-in, this Pokemon's allies have their stat stages reset to 0.","On switch-in, this Pokemon's allies have their stat stages reset to 0.",味方の能力ランクを元に戻す。,登場時、味方の能力変化を元に戻す。
abilities,cursedbody,Cursed Body,のろわれボディ,"If this Pokemon is hit by an attack, there is a 30% chance that move gets disabled.","If this Pokemon is hit by an attack, there is a 30% chance that move gets disabled unless one of the attacker's moves is already disabled.",技をかなしばりにする。,攻撃を受けると、30%の確率でその技を『かなしばり』状態にする。
abilities,cutecharm,Cute Charm,メロメロボディ,30% chance of infatuating Pokemon of the opposite gender if they make contact.,There is a 30% chance a Pokemon making contact with this Pokemon will become infatuated if it is of the opposite gender.,触れた相手をメロメロにする。,接触した相手を30%の確率でメロメロ状態にする。
abilities,damp,Damp,しめりけ,Prevents Explosion/Mind Blown/Misty Explosion/Self-Destruct/Aftermath while active.,"While this Pokemon is active, Explosion, Mind Blown, Misty Explosion, Self-Destruct, and the Aftermath Ability are prevented from having an effect.",自爆などを防ぐ。,周囲のポケモンは自爆系の技を使えなくなる。
abilities,dancer,Dancer,おどりこ,"After another Pokemon uses a dance move, this Pokemon uses the same move.","After another Pokemon uses a dance move, this Pokemon uses the same move. The copied move is subject to all effects that can prevent a move from being executed. A move used through this Ability cannot be copied again by other Pokemon with this Ability.",踊りを真似する。,他のポケモンが踊り技を使うと、自分も同じ技を繰り出す。
abilities,darkaura,Dark Aura,ダークオーラ,"While this Pokemon is active, a Dark move used by any Pokemon has 1.33x power.","While this Pokemon is active, the power of Dark-type moves used by active Pokemon is multiplied by 1.33.",悪技の威力を上げる。,場にいるポケモンの悪タイプの技の威力が上がる。
abilities,dauntlessshield,Dauntless Shield,ふくつのたて,"On switch-in, this Pokemon's Defense is raised by 1 stage. Once per battle.","On switch-in, this Pokemon's Defense is raised by 1 stage. Once per battle.",登場時に防御が上がる。,登場すると防御が1段階上がる（バトル中1回のみ）。
abilities,dazzling,Dazzling,ビビッドボディ,This Pokemon and its allies are protected from opposing priority moves.,Priority moves used by opposing Pokemon targeting this Pokemon or its allies are prevented from having an effect.,相手の先制技を防ぐ。,自分や味方は、相手の先制技を受けなくなる。
abilities,defeatist,Defeatist,よわき,"While this Pokemon has 1/2 or less of its max HP, its Attack and Sp. Atk are halved.","While this Pokemon has 1/2 or less of its maximum HP, its Attack and Special Attack are halved.",HPが減ると能力が下がる。,HPが半分以下になると、攻撃と特攻が半分になる。
abilities,defiant,Defiant,まけんき,This Pokemon's Attack is raised by 2 for each of its stats that is lowered by a foe.,This Pokemon's Attack is raised by 2 stages for each of its stat stages that is lowered by an opposing Pokemon.,能力を下げられると攻撃が上がる。,相手に能力を下げられた時、攻撃が2段階上がる。
abilities,deltastream,Delta Stream,デルタストリーム,"On switch-in, strong winds begin until this Ability is not active in battle.","On switch-in, the weather becomes Delta Stream, which removes the weaknesses of the Flying type from Flying-type Pokemon. This weather remains in effect until this Ability is no longer active for any Pokemon, or the weather is changed by the Desolate Land or Primordial Sea Abilities.",ひこうタイプの弱点を消す。,ひこうタイプの弱点となるタイプへのダメージを等倍にする。
abilities,desolateland,Desolate Land,おわりのだいち,"On switch-in, extremely harsh sunlight begins until this Ability is not active in battle.","On switch-in, the weather becomes Desolate Land, which includes all the effects of Sunny Day and prevents damaging Water-type moves from executing. This weather remains in effect until this Ability is no longer active for any Pokemon, or the weather is changed by the Delta Stream or Primordial Sea Abilities.",非常に強い日差しにする。,水タイプの技が無効になり、非常に強い日差しになる。
abilities,disguise,Disguise,ばけのかわ,"(Mimikyu only) The first hit it takes is blocked, and it takes 1/8 HP damage instead.","If this Pokemon is a Mimikyu, the first hit it takes in battle deals 0 neutral damage. Its disguise is then broken, it changes to Busted Form, and it loses 1/8 of its max HP. Confusion damage also breaks the disguise.",攻撃を一度だけ防ぐ。,受けた攻撃を一度だけ無効化し、姿が変化する。
abilities,download,Download,ダウンロード,"On switch-in, Attack or Sp. Atk is raised 1 stage based on the foes' weaker Defense.","On switch-in, this Pokemon's Attack or Special Attack is raised by 1 stage based on the weaker combined defensive stat of all opposing Pokemon. Attack is raised if their Defense is lower, and Special Attack is raised if their Special Defense is the same or lower.",相手の防御で能力が上がる。,登場時、相手の防御か特防の低い方に応じて、攻撃か特攻が上がる。
abilities,dragonize,Dragonize,ドラゴンスキン,This Pokemon's Normal-type moves become Dragon type and have 1.2x power.,"This Pokemon's Normal-type moves become Dragon-type moves and have their power multiplied by 1.2. This effect comes after other effects that change a move's type, but before Ion Deluge and Electrify's effects.",ノーマル技がドラゴンになる。,ノーマルタイプの技がドラゴンタイプになり、威力が1.2倍になる。
abilities,dragonsmaw,Dragon's Maw,りゅうのあぎと,This Pokemon's offensive stat is multiplied by 1.5 while using a Dragon-type attack.,This Pokemon's offensive stat is multiplied by 1.5 while using a Dragon-type attack.,ドラゴン技の威力を上げる。,ドラゴンタイプの技の威力が1.5倍になる。
abilities,drizzle,Drizzle,あめふらし,"On switch-in, this Pokemon summons Rain Dance.","On switch-in, this Pokemon summons Rain Dance.",雨を降らせる。,登場すると、天候を雨にする。
abilities,drought,Drought,ひでり,"On switch-in, this Pokemon summons Sunny Day.","On switch-in, this Pokemon summons Sunny Day.",日差しを強くする。,登場すると、天候を晴れにする。
abilities,dryskin,Dry Skin,かんそうはだ,"This Pokemon is healed 1/4 by Water, 1/8 by Rain; is hurt 1.25x by Fire, 1/8 by Sun.","This Pokemon is immune to Water-type moves and restores 1/4 of its maximum HP, rounded down, when hit by a Water-type move. The power of Fire-type moves is multiplied by 1.25 when used on this Pokemon. At the end of each turn, this Pokemon restores 1/8 of its maximum HP, rounded down, if the weather is Rain Dance, and loses 1/8 of its maximum HP, rounded down, if the weather is Sunny Day. The weather effects are prevented if this Pokemon is holding a Utility Umbrella.",水で回復、炎に弱い。,水技を受けるとHPが回復するが、炎技のダメージが1.25倍になる。
abilities,earlybird,Early Bird,はやおき,This Pokemon's sleep counter drops by 2 instead of 1.,This Pokemon's sleep counter drops by 2 instead of 1.,早く目が覚める。,眠り状態から目覚めるのが早くなる。
abilities,eartheater,Earth Eater,どしょく,This Pokemon heals 1/4 of its max HP when hit by Ground moves; Ground immunity.,"This Pokemon is immune to Ground-type moves and restores 1/4 of its maximum HP, rounded down, when hit by a Ground-type move.",地面技で回復する。,地面タイプの技を受けると、ダメージが無効化され、HPが回復する。
abilities,effectspore,Effect Spore,ほうし,30% chance of poison/paralysis/sleep on others making contact with this Pokemon.,"30% chance a Pokemon making contact with this Pokemon will be poisoned, paralyzed, or fall asleep.",触れた相手を状態異常にする。,接触した相手を30%の確率で、毒・麻痺・眠りのいずれかにする。
abilities,electricsurge,Electric Surge,エレキメイカー,"On switch-in, this Pokemon summons Electric Terrain.","On switch-in, this Pokemon summons Electric Terrain.",電気のフィールドにする。,登場すると、天候をエレキフィールドにする。
abilities,electromorphosis,Electromorphosis,でんきにかえる,This Pokemon gains the Charge effect when it takes a hit from an attack.,This Pokemon gains the Charge effect when it takes a hit from an attack.,攻撃を受けると充電する。,攻撃を受けると『じゅうでん』状態になり、次に使う電気技の威力が上がる。
abilities,embodyaspectcornerstone,Embody Aspect (Cornerstone),Embody Aspect (Cornerstone),"On switch-in, this Pokemon's Defense is raised by 1 stage.","On switch-in, this Pokemon's Defense is Defense is raised by 1 stage.",登場時に防御が上がる。,テラスタルした時、防御が上がる。
abilities,embodyaspecthearthflame,Embody Aspect (Hearthflame),Embody Aspect (Hearthflame),"On switch-in, this Pokemon's Attack is raised by 1 stage.","On switch-in, this Pokemon's Attack is raised by 1 stage.",登場時に攻撃が上がる。,テラスタルした時、攻撃が上がる。
abilities,embodyaspectteal,Embody Aspect (Teal),Embody Aspect (Teal),"On switch-in, this Pokemon's Speed is raised by 1 stage.","On switch-in, this Pokemon's Speed is raised by 1 stage.",登場時に素早さが上がる。,テラスタルした時、素早さが上がる。
abilities,embodyaspectwellspring,Embody Aspect (Wellspring),Embody Aspect (Wellspring),"On switch-in, this Pokemon's Special Defense is raised by 1 stage.","On switch-in, this Pokemon's Special Defense is raised by 1 stage.",登場時に特防が上がる。,テラスタルした時、特防が上がる。
abilities,emergencyexit,Emergency Exit,ききかいひ,This Pokemon switches out when it reaches 1/2 or less of its maximum HP.,"When this Pokemon has more than 1/2 its maximum HP and takes damage bringing it to 1/2 or less of its maximum HP, it immediately switches out to a chosen ally. This effect applies after all hits from a multi-hit move. This effect is prevented if the move had a secondary effect removed by the Sheer Force Ability. This effect applies to both direct and indirect damage, except Curse and Substitute on use, Belly Drum, Pain Split, and confusion damage.",HPが減ると交代する。,HPが半分以下になると、控えのポケモンと交代する。
abilities,fairyaura,Fairy Aura,フェアリーオーラ,"While this Pokemon is active, a Fairy move used by any Pokemon has 1.33x power.","While this Pokemon is active, the power of Fairy-type moves used by active Pokemon is multiplied by 1.33.",妖精技の威力を上げる。,場にいるポケモンのフェアリータイプの技の威力が上がる。
abilities,filter,Filter,フィルター,This Pokemon receives 3/4 damage from supereffective attacks.,This Pokemon receives 3/4 damage from supereffective attacks.,抜群のダメージを抑える。,効果抜群の技を受けた時のダメージが少し減る。
abilities,flamebody,Flame Body,ほのおのからだ,30% chance a Pokemon making contact with this Pokemon will be burned.,30% chance a Pokemon making contact with this Pokemon will be burned.,触れた相手を火傷にする。,接触した相手を30%の確率で火傷状態にする。
abilities,flareboost,Flare Boost,ねつぼうそう,"While this Pokemon is burned, its special attacks have 1.5x power.","While this Pokemon is burned, the power of its special attacks is multiplied by 1.5.",火傷で特殊技が強くなる。,火傷状態の時、特殊技の威力が上がる。
abilities,flashfire,Flash Fire,もらいび,This Pokemon's Fire attacks do 1.5x damage if hit by one Fire move; Fire immunity.,"This Pokemon is immune to Fire-type moves. The first time it is hit by a Fire-type move, its offensive stat is multiplied by 1.5 while using a Fire-type attack as long as it remains active and has this Ability. If this Pokemon is frozen, it cannot be defrosted by Fire-type attacks.",炎技を無効化する。,炎タイプの技を受けるとダメージを無効化し、以降の炎技の威力が上がる。
abilities,flowergift,Flower Gift,フラワーギフト,"If user is Cherrim and Sunny Day is active, it and allies' Attack and Sp. Def are 1.5x.","If this Pokemon is a Cherrim and Sunny Day is active, it changes to Sunshine Form and the Attack and Special Defense of it and its allies are multiplied by 1.5. These effects are prevented if the Pokemon is holding a Utility Umbrella.",晴れで味方の能力を上げる。,天気が晴れの時、自分と味方の攻撃と特防が上がる。
abilities,flowerveil,Flower Veil,フラワーベール,This side's Grass types can't have stats lowered or status inflicted by other Pokemon.,Grass-type Pokemon on this Pokemon's side cannot have their stat stages lowered by other Pokemon or have a non-volatile status condition inflicted on them by other Pokemon.,草タイプの味方を守る。,味方の草タイプのポケモンは、能力が下がらず、状態異常にならない。
abilities,fluffy,Fluffy,もふもふ,"This Pokemon takes 1/2 damage from contact moves, 2x damage from Fire moves.","This Pokemon receives 1/2 damage from contact moves, but double damage from Fire moves.",触れる技に強くなる。,接触技のダメージを半減するが、炎技のダメージは2倍になる。
abilities,forecast,Forecast,てんきや,"Castform's type changes to the current weather condition's type, except Sandstorm.","If this Pokemon is a Castform, its type changes to the current weather condition's type, except Sandstorm. This effect is prevented if this Pokemon is holding a Utility Umbrella and the weather is Rain Dance or Sunny Day.",天候でタイプが変わる。,天候に応じて自分のタイプが変化する。
abilities,forewarn,Forewarn,よちむ,"On switch-in, this Pokemon is alerted to the foes' move with the highest power.","On switch-in, this Pokemon is alerted to the move with the highest power, at random, known by an opposing Pokemon. This effect considers OHKO moves to have 150 power, Counter, Mirror Coat, and Metal Burst to have 120 power, every other attacking move with an unspecified power to have 80 power, and non-damaging moves to have 1 power.",相手の強力な技がわかる。,バトルに出た時、相手が持っている最も威力の高い技がわかる。
abilities,friendguard,Friend Guard,フレンドガード,This Pokemon's allies receive 3/4 damage from other Pokemon's attacks.,This Pokemon's allies receive 3/4 damage from other Pokemon's attacks.,味方へのダメージを減らす。,味方が受けるダメージを減らす。
abilities,frisk,Frisk,おみとおし,"On switch-in, this Pokemon identifies the held items of all opposing Pokemon.","On switch-in, this Pokemon identifies the held items of all opposing Pokemon.",相手の持ち物がわかる。,バトルに出た時、相手の持ち物を確認できる。
abilities,fullmetalbody,Full Metal Body,メタルプロテクト,Prevents other Pokemon from lowering this Pokemon's stat stages.,Prevents other Pokemon from lowering this Pokemon's stat stages.,能力が下がらない。,相手の技や特性で能力が下がらない。
abilities,furcoat,Fur Coat,ファーコート,This Pokemon's Defense is doubled.,This Pokemon's Defense is doubled.,防御が2倍になる。,防御が2倍になる。
abilities,galewings,Gale Wings,はやてのつばさ,"If this Pokemon is at full HP, its Flying-type moves have their priority increased by 1.","If this Pokemon is at full HP, its Flying-type moves have their priority increased by 1.",HP満タンで飛行技が先制になる。,HPが満タンの時、飛行タイプの技の優先度が上がる。
abilities,galvanize,Galvanize,エレキスキン,This Pokemon's Normal-type moves become Electric type and have 1.2x power.,"This Pokemon's Normal-type moves become Electric-type moves and have their power multiplied by 1.2. This effect comes after other effects that change a move's type, but before Ion Deluge and Electrify's effects.",ノーマル技が電気になる。,ノーマルタイプの技が電気タイプになり、威力が1.2倍になる。
abilities,gluttony,Gluttony,くいしんぼう,This Pokemon eats Berries at 1/2 max HP or less instead of their usual 1/4 max HP.,"When this Pokemon is holding a Berry that usually activates with 1/4 or less of its maximum HP, it is eaten at 1/2 or less of its maximum HP instead.",早く木の実を食べる。,HPが半分以下になると、本来より早く木の実を使う。
abilities,goodasgold,Good as Gold,おうごんのからだ,This Pokemon is immune to Status moves.,This Pokemon is immune to Status moves.,変化技を無効にする。,相手の変化技をすべて無効にする。
abilities,gooey,Gooey,ぬめぬめ,Pokemon making contact with this Pokemon have their Speed lowered by 1 stage.,Pokemon making contact with this Pokemon have their Speed lowered by 1 stage.,触れた相手の素早さを下げる。,接触した相手の素早さを下げる。
abilities,gorillatactics,Gorilla Tactics,ごりむちゅう,"This Pokemon's Attack is 1.5x, but it can only select the first move it executes.","This Pokemon's Attack is multiplied by 1.5, but it can only select the first move it executes. These effects are prevented while this Pokemon is Dynamaxed.",攻撃が上がるが技が固定される。,攻撃が上がるが、同じ技しか出せなくなる。
abilities,grasspelt,Grass Pelt,くさのけがわ,"If Grassy Terrain is active, this Pokemon's Defense is multiplied by 1.5.","If Grassy Terrain is active, this Pokemon's Defense is multiplied by 1.5.",グラスフィールドで防御が上がる。,グラスフィールドの時、防御が上がる。
abilities,grassysurge,Grassy Surge,グラスメイカー,"On switch-in, this Pokemon summons Grassy Terrain.","On switch-in, this Pokemon summons Grassy Terrain.",グラスフィールドにする。,登場すると、天候をグラスフィールドにする。
abilities,grimneigh,Grim Neigh,くろのいななき,This Pokemon's Sp. Atk is raised by 1 stage if it attacks and KOes another Pokemon.,This Pokemon's Special Attack is raised by 1 stage if it attacks and knocks out another Pokemon.,相手を倒すと特攻が上がる。,相手を倒すと特攻が1段階上がる。
abilities,guarddog,Guard Dog,ばんけん,Immune to Intimidate. Intimidated: +1 Attack. Cannot be forced to switch out.,This Pokemon is immune to the effect of the Intimidate Ability and raises its Attack by 1 stage instead. This Pokemon cannot be forced to switch out by another Pokemon's attack or item.,威嚇で攻撃が上がる。,威嚇を無効にして攻撃を上げ、相手の交代技などを防ぐ。
