section,id,name,nameJa,shortDescEn,descEn,shortDescJa,descJa
moves,mistyterrain,Misty Terrain,,"5 turns. Can't status,-Dragon power vs grounded.","For 5 turns, the terrain becomes Misty Terrain. During the effect, the power of Dragon-type attacks used against grounded Pokemon is multiplied by 0.5 and grounded Pokemon cannot be inflicted with a non-volatile status condition nor confusion. Grounded Pokemon can become affected by Yawn but cannot fall asleep from its effect. Camouflage transforms the user into a Fairy type, Nature Power becomes Moonblast, and Secret Power has a 30% chance to lower Special Attack by 1 stage. Fails if the current terrain is Misty Terrain.",5ターンの間、状態異常を防ぐ。,"5ターンの間、足がついているポケモンは状態異常と混乱を防ぎ、ドラゴン技の威力が0.5倍になる。"
moves,moonblast,Moonblast,,10% chance to lower the target's Sp. Atk by 1.,Has a 10% chance to lower the target's Special Attack by 1 stage.,10%で相手の特攻を1段階下げる。,"10%の確率で相手の特攻ランクを1段階下げる。"
moves,moonlight,Moonlight,,Heals the user by a weather-dependent amount.,"The user restores 1/2 of its maximum HP if Delta Stream or no weather conditions are in effect or if the user is holding Utility Umbrella, 2/3 of its maximum HP if the weather is Desolate Land or Sunny Day, and 1/4 of its maximum HP if the weather is Primordial Sea, Rain Dance, Sandstorm, or Snow, all rounded half down.",天気に応じてHPを回復。,"天候に応じて最大HPの1/4〜2/3を回復する（デフォルトは1/2）。"
moves,morningsun,Morning Sun,,Heals the user by a weather-dependent amount.,"The user restores 1/2 of its maximum HP if Delta Stream or no weather conditions are in effect or if the user is holding Utility Umbrella, 2/3 of its maximum HP if the weather is Desolate Land or Sunny Day, and 1/4 of its maximum HP if the weather is Primordial Sea, Rain Dance, Sandstorm, or Snow, all rounded half down.",天気に応じてHPを回復。,"天候に応じて最大HPの1/4〜2/3を回復する（デフォルトは1/2）。"
moves,mortalspin,Mortal Spin,,"Poisons foes, frees user from hazards/bind/leech.","If this move is successful and the user has not fainted, the effects of Leech Seed and binding moves end for the user, and all hazards are removed from the user's side of the field. Has a 100% chance to poison the target.",相手を毒にし、自分は拘束や設置技を解除。,"相手を毒状態にする。自分にかかっている拘束、寄生種子、設置技を解除する。"
moves,mountaingale,Mountain Gale,,30% chance to make the target flinch.,Has a 30% chance to make the target flinch.,30%の確率で怯ませる。,"30%の確率で相手を怯ませる。"
moves,muddywater,Muddy Water,,30% chance to lower the foe(s) accuracy by 1.,Has a 30% chance to lower the target's accuracy by 1 stage.,30%で相手の命中率を1段階下げる。,"30%の確率で相手の命中率ランクを1段階下げる。"
moves,mudshot,Mud Shot,,100% chance to lower the target's Speed by 1.,Has a 100% chance to lower the target's Speed by 1 stage.,100%で相手の素早さを1段階下げる。,"100%の確率で相手の素早さランクを1段階下げる。"
moves,mudslap,Mud-Slap,,100% chance to lower the target's accuracy by 1.,Has a 100% chance to lower the target's accuracy by 1 stage.,100%で相手の命中率を1段階下げる。,"100%の確率で相手の命中率ランクを1段階下げる。"
moves,mysticalfire,Mystical Fire,,100% chance to lower the target's Sp. Atk by 1.,Has a 100% chance to lower the target's Special Attack by 1 stage.,100%で相手の特攻を1段階下げる。,"100%の確率で相手の特攻ランクを1段階下げる。"
moves,nastyplot,Nasty Plot,,Raises the user's Sp. Atk by 2.,Raises the user's Special Attack by 2 stages.,自分の特攻を2段階上げる。,"自分の特攻ランクを2段階上げる。"
moves,nightdaze,Night Daze,,40% chance to lower the target's accuracy by 1.,Has a 40% chance to lower the target's accuracy by 1 stage.,40%で相手の命中率を1段階下げる。,"40%の確率で相手の命中率ランクを1段階下げる。"
moves,nightshade,Night Shade,,Does damage equal to the user's level.,Deals damage to the target equal to the user's level.,自分のレベルと同じダメージを与える。,"自分のレベルと同じ値のダメージを与える。"
moves,nightslash,Night Slash,,High critical hit ratio.,Has a higher chance for a critical hit.,急所に当たりやすい。,"急所に当たりやすい。"
moves,nobleroar,Noble Roar,,Lowers the target's Attack and Sp. Atk by 1.,Lowers the target's Attack and Special Attack by 1 stage.,相手の攻撃・特攻を1段階下げる。,"相手の攻撃・特攻ランクを1段階ずつ下げる。"
moves,nuzzle,Nuzzle,,100% chance to paralyze the target.,Has a 100% chance to paralyze the target.,100%の確率で麻痺にする。,"100%の確率で相手を「まひ」状態にする。"
moves,outrage,Outrage,,Lasts 2-3 turns. Confuses the user afterwards.,"The user spends two or three turns locked into this move and becomes confused immediately after its move on the last turn of the effect if it is not already. This move targets an opposing Pokemon at random on each turn. If the user is prevented from moving, is asleep at the beginning of a turn, or the attack is not successful against the target on the first turn of the effect or the second turn of a three-turn effect, the effect ends without causing confusion. If this move is called by Sleep Talk and the user is asleep, the move is used for one turn and does not confuse the user.",2〜3ターン攻撃し、その後混乱。,"2〜3ターン連続で攻撃し、終了後に自分を混乱状態にする。"
moves,overheat,Overheat,,Lowers the user's Sp. Atk by 2.,Lowers the user's Special Attack by 2 stages.,自分の特攻を2段階下げる。,"自分の特攻ランクを2段階下げる。"
moves,painsplit,Pain Split,,Shares HP of user and target equally.,"The user and the target's HP become the average of their current HP, rounded down, but not more than the maximum HP of either one.",お互いのHPを足して半分にする。,"お互いの残りHPを合計し、平均した値にする。"
moves,paraboliccharge,Parabolic Charge,,User recovers 50% of the damage dealt.,"The user recovers 1/2 the HP lost by the target, rounded half up. If Big Root is held by the user, the HP recovered is 1.3x normal, rounded half down.",与えたダメージの50%を回復。,"与えたダメージの1/2のHPを回復する。"
moves,partingshot,Parting Shot,,"Lowers target's Atk, Sp. Atk by 1. User switches.","Lowers the target's Attack and Special Attack by 1 stage. If this move is successful, the user switches out even if it is trapped and is replaced immediately by a selected party member. The user does not switch out if the target's Attack and Special Attack stat stages were both unchanged, or if there are no unfainted party members.",相手の攻撃・特攻を下げ、交代する。,"相手の攻撃・特攻ランクを1段階下げてから交代する。"
moves,payback,Payback,,Power doubles if the user moves after the target.,"Power doubles if the user moves after the target this turn, including actions taken through Instruct or the Dancer Ability. Switching in does not count as an action.",後攻なら威力2倍。,"相手より後に行動すると威力が2倍になる。"
moves,perishsong,Perish Song,,All active Pokemon will faint in 3 turns.,"Each active Pokemon receives a perish count of 4 if it doesn't already have a perish count. At the end of each turn including the turn used, the perish count of all active Pokemon lowers by 1 and Pokemon faint if the number reaches 0. The perish count is removed from Pokemon that switch out. If a Pokemon uses Baton Pass while it has a perish count, the replacement will gain the perish count and continue to count down.",3ターン後に全員倒れる。,"3ターン後に場にいるポケモン全員がひんし状態になる。"
moves,petalblizzard,Petal Blizzard,,No additional effect. Hits adjacent Pokemon.,No additional effect.,追加効果なし。全体攻撃。,"特に追加効果なし。周囲のポケモン全員を攻撃する。"
moves,petaldance,Petal Dance,,Lasts 2-3 turns. Confuses the user afterwards.,"The user spends two or three turns locked into this move and becomes confused immediately after its move on the last turn of the effect if it is not already. This move targets an opposing Pokemon at random on each turn. If the user is prevented from moving, is asleep at the beginning of a turn, or the attack is not successful against the target on the first turn of the effect or the second turn of a three-turn effect, the effect ends without causing confusion. If this move is called by Sleep Talk and the user is asleep, the move is used for one turn and does not confuse the user.",2〜3ターン攻撃し、その後混乱。,"2〜3ターン連続で攻撃し、終了後に自分を混乱状態にする。"
moves,phantomforce,Phantom Force,,Disappears turn 1. Hits turn 2. Breaks protection.,"If this move is successful, it breaks through the target's Baneful Bunker, Detect, King's Shield, Protect, or Spiky Shield for this turn, allowing other Pokemon to attack the target normally. If the target's side is protected by Crafty Shield, Mat Block, Quick Guard, or Wide Guard, that protection is also broken for this turn and other Pokemon may attack the target's side normally. This attack charges on the first turn and executes on the second. On the first turn, the user avoids all attacks. If the user is holding a Power Herb, the move completes in one turn.",1ターン目に消え、2ターン目に攻撃。守り無効。,"1ターン目に姿を消し、2ターン目に攻撃する。相手の「まもる」状態を無効化する。"
moves,pinmissile,Pin Missile,,Hits 2-5 times in one turn.,"Hits two to five times. Has a 35% chance to hit two or three times and a 15% chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit five times. If the user is holding Loaded Dice, this move will hit 4-5 times.",2〜5回連続攻撃。,"2〜5回連続で攻撃する（スキルリンクなら5回）。"
moves,playrough,Play Rough,,10% chance to lower the target's Attack by 1.,Has a 10% chance to lower the target's Attack by 1 stage.,10%で相手の攻撃を1段階下げる。,"10%の確率で相手の攻撃ランクを1段階下げる。"
moves,pluck,Pluck,,User steals and eats the target's Berry.,"If this move is successful and the user has not fainted, it steals the target's held Berry if it is holding one and eats it immediately, gaining its effects even if the user's item is being ignored. Items lost to this move cannot be regained with Recycle or the Harvest Ability.",相手の木の実を奪って食べる。,"相手の持っている木の実を奪ってすぐ食べる。"
moves,poisonfang,Poison Fang,,50% chance to badly poison the target.,Has a 50% chance to badly poison the target.,50%で相手を猛毒にする。,"50%の確率で相手を「もうどく」状態にする。"
moves,poisonjab,Poison Jab,,30% chance to poison the target.,Has a 30% chance to poison the target.,30%で相手を毒にする。,"30%の確率で相手を「どく」状態にする。"
moves,poisonpowder,Poison Powder,,Poisons the target.,Poisons the target.,相手を毒にする。,"相手を「どく」状態にする。"
moves,pollenpuff,Pollen Puff,,"If the target is an ally, heals 50% of its max HP.","If the target is an ally, this move restores 1/2 of its maximum HP, rounded down, instead of dealing damage.",味方ならHPを50%回復。,"対象が味方なら最大HPの1/2を回復させる。"
moves,poltergeist,Poltergeist,,Fails if the target has no held item.,Fails if the target has no held item.,相手に持ち物がないと失敗。,"相手が持ち物を持っていないと失敗する。"
moves,populationbomb,Population Bomb,,Hits 10 times. Each hit can miss.,"Hits ten times. This move checks accuracy for each hit, and the attack ends if the target avoids a hit. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit ten times. If the user is holding Loaded Dice, this move hits four to ten times at random without checking accuracy between hits.",最大10回連続攻撃。,"最大10回連続で攻撃する（スキルリンクなら10回）。"
moves,pounce,Pounce,,100% chance to lower the target's Speed by 1.,Has a 100% chance to lower the target's Speed by 1 stage.,100%で相手の素早さを1段階下げる。,"100%の確率で相手の素早さランクを1段階下げる。"
moves,pound,Pound,,No additional effect.,No additional effect.,追加効果なし。,"特に追加効果なし。"
moves,powergem,Power Gem,,No additional effect.,No additional effect.,追加効果なし。,"特に追加効果なし。"
moves,powershift,Power Shift,,Switches user's Attack and Defense stats.,"The user swaps its Attack and Defense stats, and stat stage changes remain on their respective stats. This move can be used again to swap the stats back. If the user uses Baton Pass, the replacement will have its Attack and Defense stats swapped if the effect is active. If the user has its stats recalculated by changing forme while its stats are swapped, this effect is ignored but is still active for the purposes of Baton Pass.",自分の攻撃と防御の数値を入れ替える。,"自分の攻撃と防御の値を入れ替える。"
moves,powersplit,Power Split,,Averages Attack and Sp. Atk stats with target.,"The user and the target have their Attack and Special Attack stats set to be equal to the average of the user and the target's Attack and Special Attack stats, respectively, rounded down. Stat stage changes are unaffected.",自分と相手の攻撃・特攻を平均化する。,"自分と相手の攻撃・特攻の値を合計して2で割った値にする。"
moves,powerswap,Power Swap,,Swaps Attack and Sp. Atk stat stages with target.,The user swaps its Attack and Special Attack stat stage changes with the target.,自分と相手の攻撃・特攻ランクを入れ替える。,"自分の攻撃・特攻ランク変化を相手と入れ替える。"
moves,powertrick,Power Trick,,Switches user's Attack and Defense stats.,"The user swaps its Attack and Defense stats, and stat stage changes remain on their respective stats. This move can be used again to swap the stats back. If the user uses Baton Pass, the replacement will have its Attack and Defense stats swapped if the effect is active. If the user has its stats recalculated by changing forme while its stats are swapped, this effect is ignored but is still active for the purposes of Baton Pass.",自分の攻撃と防御の数値を入れ替える。,"自分の攻撃と防御の値を入れ替える。"
moves,powertrip,Power Trip,,+ 20 power for each of the user's stat boosts.,"Power is equal to 20+(X*20), where X is the user's total stat stage changes that are greater than 0.",能力が上がるごとに威力+20。,"自分の能力ランクが上がるごとに威力が20ずつ加算される。"
moves,powerwhip,Power Whip,,No additional effect.,No additional effect.,追加効果なし。,"特に追加効果なし。"
moves,protect,Protect,,Prevents moves from affecting the user this turn.,"The user is protected from most attacks made by other Pokemon during this turn. This move has a 1/X chance of being successful, where X starts at 1 and triples each time this move is successfully used. X resets to 1 if this move fails, if the user's last move used is not Baneful Bunker, Burning Bulwark, Detect, Endure, King's Shield, Max Guard, Obstruct, Protect, Quick Guard, Silk Trap, Spiky Shield, or Wide Guard, or if it was one of those moves and the user's protection was broken. Fails if the user moves last this turn.",このターンの相手の技を無効にする。,"このターンの攻撃をすべて無効にする（連続使用で失敗しやすくなる）。"
moves,psychic,Psychic,,10% chance to lower the target's Sp. Def by 1.,Has a 10% chance to lower the target's Special Defense by 1 stage.,10%で相手の特防を1段階下げる。,"10%の確率で相手の特防ランクを1段階下げる。"
moves,psychicfangs,Psychic Fangs,,"Destroys screens, unless the target is immune.","If this attack does not miss, the effects of Reflect, Light Screen, and Aurora Veil end for the target's side of the field before damage is calculated.",壁を破壊する。,"攻撃前に相手の場の壁（リフレクター・光の壁・オーロラベール）を破壊する。"
moves,psychicnoise,Psychic Noise,,"For 2 turns, the target is prevented from healing.","For 2 turns, the target is prevented from restoring any HP as long as it remains active. During the effect, healing and draining moves are unusable, and Abilities and items that grant healing will not heal the user. If an affected Pokemon uses Baton Pass, the replacement will remain unable to restore its HP. Pain Split and the Regenerator Ability are unaffected.",2ターンの間、回復できなくなる。,"2ターンの間、対象はHPを回復できなくなる。"
moves,psychicterrain,Psychic Terrain,,"5 turns. Grounded: +Psychic power, priority-safe.","For 5 turns, the terrain becomes Psychic Terrain. During the effect, the power of Psychic-type attacks made by grounded Pokemon is multiplied by 1.3 and grounded Pokemon cannot be hit by moves with priority greater than 0, unless the target is an ally. Camouflage transforms the user into a Psychic type, Nature Power becomes Psychic, and Secret Power has a 30% chance to lower the target's Speed by 1 stage. Fails if the current terrain is Psychic Terrain.",5ターンの間、先制技を無効化。,"5ターンの間、地面にいるポケモンは先制技を受けなくなり、エスパー技が強化される。"
moves,psychocut,Psycho Cut,,High critical hit ratio.,Has a higher chance for a critical hit.,急所に当たりやすい。,"急所に当たりやすい。"
moves,psychup,Psych Up,,Copies the target's current stat stages.,The user copies all of the target's current stat stage changes.,相手の能力変化をコピーする。,"相手の能力ランク変化をすべて自分のものにする。"
moves,psyshieldbash,Psyshield Bash,,100% chance to raise the user's Defense by 1.,Has a 100% chance to raise the user's Defense by 1 stage.,100%で自分の防御が1段階上がる。,"100%の確率で自分の防御ランクが1段階上がる。"
moves,psyshock,Psyshock,,"Damages target based on Defense, not Sp. Def.",Deals damage to the target based on its Defense instead of Special Defense.,相手の防御でダメージ計算。,"相手の防御ステータスを使ってダメージを計算する。"
moves,quash,Quash,,Forces the target to move last this turn.,"Causes the target to take its turn after all other Pokemon this turn, no matter the priority of its selected move. Fails if the target already moved this turn.",相手の行動を最後にする。,"対象をそのターンの最後に行動させる。"
moves,quickattack,Quick Attack,,Usually goes first.,No additional effect.,先制攻撃を行う。,"優先度+1の先制技。"
moves,quickguard,Quick Guard,,Protects allies from priority attacks this turn.,"The user and its party members are protected from attacks with original or altered priority greater than 0 made by other Pokemon, including allies, during this turn. This move modifies the same 1/X chance of being successful used by other protection moves, where X starts at 1 and triples each time this move is successfully used, but does not use the chance to check for failure. X resets to 1 if this move fails, if the user's last move used is not Baneful Bunker, Burning Bulwark, Detect, Endure, King's Shield, Max Guard, Obstruct, Protect, Quick Guard, Silk Trap, Spiky Shield, or Wide Guard, or if it was one of those moves and the user's protection was broken. Fails if the user moves last this turn or if this move is already in effect for the user's side.",味方への先制技を防ぐ。,"そのターンの間、味方が受ける先制技をすべて防ぐ。"
moves,quiverdance,Quiver Dance,,"Raises the user's Sp. Atk, Sp. Def, Speed by 1.","Raises the user's Special Attack, Special Defense, and Speed by 1 stage.",特攻・特防・素早さを1段階上げる。,"自分の特攻・特防・素早さランクを1段階ずつ上げる。"
moves,ragepowder,Rage Powder,,The foes' moves target the user on the turn used.,"Until the end of the turn, all single-target attacks from the opposing side are redirected to the user. Such attacks are redirected to the user before they can be reflected by Magic Coat or the Magic Bounce Ability, or drawn in by the Lightning Rod or Storm Drain Abilities. Fails if it is not a Double Battle or Battle Royal. This effect is ignored while the user is under the effect of Sky Drop.",相手の技を自分に引き寄せる。,"そのターンの間、相手の単体対象の技をすべて自分に向ける。"
moves,ragingbull,Raging Bull,,Destroys screens. Type depends on user's form.,"If this attack does not miss, the effects of Reflect, Light Screen, and Aurora Veil end for the target's side of the field before damage is calculated. If the user's current form is a Paldean Tauros, this move's type changes to match. Fighting type for Combat Breed, Fire type for Blaze Breed, and Water type for Aqua Breed.",壁を破壊し、フォルムでタイプが変わる。,"攻撃前に壁を破壊する。パルデアケンタロスの場合はフォルムに応じてタイプが変わる。"
