section,id,name,nameJa,shortDescEn,descEn,shortDescJa,descJa
moves,superpower,Superpower,,Lowers the user's Attack and Defense by 1.,Lowers the user's Attack and Defense by 1 stage.,攻撃と防御が1段階下がる。,"攻撃と防御ランクを1段階ずつ下げる。"
moves,surf,Surf,,Hits adjacent Pokemon. Double damage on Dive.,Damage doubles if the target is using Dive.,周囲のポケモンを攻撃。ダイビング相手に2倍。,"周囲のポケモン全員を攻撃する。相手が「ダイビング」状態ならダメージが2倍になる。"
moves,swagger,Swagger,,Raises the target's Attack by 2 and confuses it.,Raises the target's Attack by 2 stages and confuses it.,相手の攻撃を2段階上げ、混乱させる。,"相手の攻撃ランクを2段階上げ、混乱状態にする。"
moves,swallow,Swallow,,Heals the user based on uses of Stockpile.,"The user restores its HP based on its Stockpile count. Restores 1/4 of its maximum HP if it's 1, 1/2 of its maximum HP if it's 2, both rounded half down, and all of its HP if it's 3. Fails if the user's Stockpile count is 0. The user's Defense and Special Defense decrease by as many stages as Stockpile had increased them, and the user's Stockpile count resets to 0.",蓄えた分に応じてHPを回復。,"蓄えた回数に応じて最大HPの1/4〜すべてを回復し、蓄えをリセットする。"
moves,sweetkiss,Sweet Kiss,,Causes the target to become confused.,Causes the target to become confused.,相手を混乱させる。,"相手を混乱状態にする。"
moves,sweetscent,Sweet Scent,,Lowers the foe(s) evasiveness by 2.,Lowers the target's evasiveness by 2 stages.,相手の回避率を2段階下げる。,"相手の回避率ランクを2段階下げる。"
moves,switcheroo,Switcheroo,,User switches its held item with the target's.,"The user swaps its held item with the target's held item. Fails if either the user or the target is holding a Mail or Z-Crystal, if neither is holding an item, if the user is trying to give or take a Mega Stone to or from the species that can Mega Evolve with it, or if the user is trying to give or take a Blue Orb, a Red Orb, a Griseous Orb, a Plate, a Drive, or a Memory to or from a Kyogre, a Groudon, a Giratina, an Arceus, a Genesect, or a Silvally, respectively. The target is immune to this move if it has the Sticky Hold Ability.",自分と相手の持ち物を入れ替える。,"自分と相手の持ち物を入れ替える。"
moves,swordsdance,Swords Dance,,Raises the user's Attack by 2.,Raises the user's Attack by 2 stages.,自分の攻撃を2段階上げる。,"自分の攻撃ランクを2段階上げる。"
moves,synthesis,Synthesis,,Heals the user by a weather-dependent amount.,"The user restores 1/2 of its maximum HP if Delta Stream or no weather conditions are in effect or if the user is holding Utility Umbrella, 2/3 of its maximum HP if the weather is Desolate Land or Sunny Day, and 1/4 of its maximum HP if the weather is Primordial Sea, Rain Dance, Sandstorm, or Snow, all rounded half down.",天候に応じてHPを回復。,"天候に応じて最大HPの1/4〜2/3を回復する。"
moves,syrupbomb,Syrup Bomb,,Target's Speed is lowered by 1 stage for 3 turns.,"If this move is successful, it causes the target's Speed to be lowered by 1 stage at the end of each turn for 3 turns.",3ターンの間、毎ターン相手の素早さを下げる。,"3ターンの間、毎ターン終了時に相手の素早さランクを1段階下げる。"
moves,tailslap,Tail Slap,,Hits 2-5 times in one turn.,"Hits two to five times. Has a 35% chance to hit two or three times and a 15% chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit five times. If the user is holding Loaded Dice, this move will hit 4-5 times.",2〜5回連続攻撃。,"2〜5回連続で攻撃する（スキルリンクなら5回）。"
moves,tailwind,Tailwind,,"For 4 turns, allies' Speed is doubled.","For 4 turns, the user and its party members have their Speed doubled. Fails if this move is already in effect for the user's side.",4ターンの間、味方の素早さを2倍にする。,"4ターンの間、味方の素早さを2倍にする。"
moves,taunt,Taunt,,Target can't use status moves its next 3 turns.,Prevents the target from using non-damaging moves for its next three turns. Pokemon with the Oblivious Ability or protected by the Aroma Veil Ability are immune.,3ターンの間、相手の変化技を封じる。,"3ターンの間、相手は変化技しか使えなくなる。"
moves,tearfullook,Tearful Look,,Lowers the target's Attack and Sp. Atk by 1.,Lowers the target's Attack and Special Attack by 1 stage.,相手の攻撃と特攻を1段階下げる。,"相手の攻撃と特攻ランクを1段階ずつ下げる。"
moves,teatime,Teatime,,All active Pokemon consume held Berries.,"All active Pokemon consume their held Berries. This effect is not prevented by substitutes, the Klutz or Unnerve Abilities, or the effects of Embargo or Magic Room. Fails if no active Pokemon is holding a Berry.",場のポケモン全員がきのみを食べる。,"場のすべてのポケモンが持っているきのみを食べる。"
moves,teeterdance,Teeter Dance,,Confuses adjacent Pokemon.,Causes the target to become confused.,周囲のポケモンを混乱させる。,"周囲のすべてのポケモンを混乱状態にする。"
moves,temperflare,Temper Flare,,Power doubles if the user's last move failed.,"Power doubles if the user's last move on the previous turn, including moves called by other moves or those used through Instruct, Magic Coat, Snatch, or the Dancer or Magic Bounce Abilities, failed to do any of its normal effects, not including damage from an unsuccessful High Jump Kick, Jump Kick, or Mind Blown, or if the user was prevented from moving by any effect other than recharging or Sky Drop. A move that was blocked by Baneful Bunker, Detect, King's Shield, Protect, Spiky Shield, Crafty Shield, Mat Block, Quick Guard, or Wide Guard will not double this move's power, nor will Bounce or Fly ending early due to the effect of Gravity, Smack Down, or Thousand Arrows.",前の技が失敗していたら威力2倍。,"前のターンに技が失敗していた場合、威力が2倍になる。"
moves,terrainpulse,Terrain Pulse,,"User on terrain: power doubles, type varies.","Power doubles if the user is grounded and a terrain is active, and this move's type changes to match. Electric type during Electric Terrain, Grass type during Grassy Terrain, Fairy type during Misty Terrain, and Psychic type during Psychic Terrain.",フィールド時、威力2倍かつタイプ変化。,"フィールドに出ている時、威力が2倍になり、対応するタイプに変化する。"
moves,thief,Thief,,"If the user has no item, it steals the target's.","If this attack was successful and the user has not fainted, it steals the target's held item if the user is not holding one. The target's item is not stolen if it is a Mail or Z-Crystal, or if the target is a Kyogre holding a Blue Orb, a Groudon holding a Red Orb, a Giratina holding a Griseous Orb, an Arceus holding a Plate, a Genesect holding a Drive, a Silvally holding a Memory, or a Pokemon that can Mega Evolve holding the Mega Stone for its species. Items lost to this move cannot be regained with Recycle or the Harvest Ability.",攻撃と同時に相手の持ち物を盗む。,"相手にダメージを与え、持ち物を持っていない場合はそれを盗む。"
moves,thrash,Thrash,,Lasts 2-3 turns. Confuses the user afterwards.,"The user spends two or three turns locked into this move and becomes confused immediately after its move on the last turn of the effect if it is not already. This move targets an opposing Pokemon at random on each turn. If the user is prevented from moving, is asleep at the beginning of a turn, or the attack is not successful against the target on the first turn of the effect or the second turn of a three-turn effect, the effect ends without causing confusion. If this move is called by Sleep Talk and the user is asleep, the move is used for one turn and does not confuse the user.",2〜3ターン攻撃し、その後混乱。,"2〜3ターン連続で攻撃し、終了後に自分を混乱状態にする。"
moves,throatchop,Throat Chop,,"For 2 turns, the target cannot use sound moves.","For 2 turns, the target cannot use sound-based moves.",2ターンの間、相手の音技を封じる。,"2ターンの間、相手は音系の技を使えなくなる。"
moves,thunder,Thunder,,30% chance to paralyze. Can't miss in rain.,"Has a 30% chance to paralyze the target. This move can hit a target using Bounce, Fly, or Sky Drop, or is under the effect of Sky Drop. If the weather is Primordial Sea or Rain Dance, this move does not check accuracy. If the weather is Desolate Land or Sunny Day, this move's accuracy is 50%. If this move is used against a Pokemon holding Utility Umbrella, this move's accuracy remains at 70%.",30%で麻痺。雨なら必中。,"30%の確率で「まひ」にする。雨の時は必中。"
moves,thunderbolt,Thunderbolt,,10% chance to paralyze the target.,Has a 10% chance to paralyze the target.,10%で麻痺。,"10%の確率で相手を「まひ」状態にする。"
moves,thunderfang,Thunder Fang,,10% chance to paralyze. 10% chance to flinch.,Has a 10% chance to paralyze the target and a 10% chance to make it flinch.,10%で麻痺、10%で怯ませる。,"10%の確率で相手を「まひ」状態にし、10%の確率で怯ませる。"
moves,thunderpunch,Thunder Punch,,10% chance to paralyze the target.,Has a 10% chance to paralyze the target.,10%で麻痺。,"10%の確率で相手を「まひ」状態にする。"
moves,thunderwave,Thunder Wave,,Paralyzes the target.,Paralyzes the target. This move does not ignore type immunity.,相手を麻痺させる。,"相手を「まひ」状態にする。"
moves,tickle,Tickle,,Lowers the target's Attack and Defense by 1.,Lowers the target's Attack and Defense by 1 stage.,攻撃と防御を1段階下げる。,"相手の攻撃と防御ランクを1段階ずつ下げる。"
moves,tidyup,Tidy Up,,"User +1 Atk, Spe. Clears all substitutes/hazards.","Raises the user's Attack and Speed by 1 stage. Removes substitutes from all active Pokemon and ends the effects of Spikes, Stealth Rock, Sticky Web, and Toxic Spikes for both sides.",攻撃と素早さを1段階上げ、場を掃除する。,"自分の攻撃と素早さランクを1段階ずつ上げ、双方の場の設置物や身代わりを解除する。"
moves,torchsong,Torch Song,,100% chance to raise the user's Sp. Atk by 1.,Has a 100% chance to raise the user's Special Attack by 1 stage.,100%で自分の特攻が1段階上がる。,"100%の確率で自分の特攻ランクが1段階上がる。"
moves,torment,Torment,,Target can't select the same move twice in a row.,Prevents the target from selecting the same move for use two turns in a row. This effect ends when the target is no longer active.,相手の同じ技の連続使用を封じる。,"相手は同じ技を連続して出せなくなる。"
moves,toxic,Toxic,,Badly poisons the target. Poison types can't miss.,"Badly poisons the target. If a Poison-type Pokemon uses this move, the target cannot avoid the attack, even if the target is in the middle of a two-turn move.",相手を猛毒にする。毒タイプなら必中。,"相手を「もうどく」状態にする。毒タイプが使うと必中。"
moves,toxicspikes,Toxic Spikes,,Poisons grounded foes on switch-in. Max 2 layers.,"Sets up a hazard on the opposing side of the field, poisoning each opposing Pokemon that switches in, unless it is a Flying-type Pokemon or has the Levitate Ability. Can be used up to two times before failing. Opposing Pokemon become poisoned with one layer and badly poisoned with two layers. Can be removed from the opposing side if any Pokemon uses Tidy Up, or if any opposing Pokemon uses Mortal Spin, Rapid Spin, or Defog successfully, is hit by Defog, or a grounded Poison-type Pokemon switches in. Safeguard prevents the opposing party from being poisoned on switch-in, but a substitute does not.",毒の撒き菱を設置。最大2回。,"毒の罠を設置する。1回で毒、2回で猛毒にする。"
moves,toxicthread,Toxic Thread,,Lowers the target's Speed by 2 and poisons it.,Lowers the target's Speed by 2 stages and poisons it.,素早さを2段階下げ、毒にする。,"相手の素早さランクを2段階下げ、毒状態にする。"
moves,trailblaze,Trailblaze,,100% chance to raise the user's Speed by 1.,Has a 100% chance to raise the user's Speed by 1 stage.,100%で自分の素早さが1段階上がる。,"100%の確率で自分の素早さランクが1段階上がる。"
moves,transform,Transform,,"Copies target's stats, moves, types, and Ability.","The user transforms into the target. The target's current stats, stat stages, types, moves, Ability, weight, gender, and sprite are copied. The user's level and HP remain the same and each copied move receives only 5 PP, with a maximum of 5 PP each. The user can no longer change formes if it would have the ability to do so. This move fails if it hits a substitute, if either the user or the target is already transformed, or if either is behind an Illusion.",相手に変身する。,"相手の姿・能力・技・特性をコピーして変身する。"
moves,triattack,Tri Attack,,20% chance to paralyze or burn or freeze target.,"Has a 20% chance to either burn, freeze, or paralyze the target.",20%で麻痺、火傷、氷のいずれかにする。,"20%の確率で相手を「まひ」「やけど」「こおり」状態のいずれかにする。"
moves,trick,Trick,,User switches its held item with the target's.,"The user swaps its held item with the target's held item. Fails if either the user or the target is holding a Mail or Z-Crystal, if neither is holding an item, if the user is trying to give or take a Mega Stone to or from the species that can Mega Evolve with it, or if the user is trying to give or take a Blue Orb, a Red Orb, a Griseous Orb, a Plate, a Drive, or a Memory to or from a Kyogre, a Groudon, a Giratina, an Arceus, a Genesect, or a Silvally, respectively. The target is immune to this move if it has the Sticky Hold Ability.",自分と相手の持ち物を入れ替える。,"自分と相手の持ち物を入れ替える。"
moves,trickortreat,Trick-or-Treat,,Adds Ghost to the target's type(s).,"Causes the Ghost type to be added to the target, effectively making it have two or three types. Fails if the target is already a Ghost type. If Forest's Curse adds a type to the target, it replaces the type added by this move and vice versa.",相手をゴーストタイプにする。,"相手のタイプにゴーストタイプを追加する。"
moves,trickroom,Trick Room,,"Goes last. For 5 turns, turn order is reversed.","For 5 turns, the Speed of every Pokemon is recalculated for the purposes of determining turn order. During the effect, each Pokemon's Speed is considered to be (10000 - its normal Speed), and if this value is greater than 8191, 8192 is subtracted from it. If this move is used during the effect, the effect ends.",5ターンの間、素早さ順を逆にする。,"5ターンの間、遅いポケモンから攻撃するようになる。"
moves,triplearrows,Triple Arrows,,"High crit. Target: 50% -1 Defense, 30% flinch.","Has a 50% chance to lower the target's Defense by 1 stage, a 30% chance to make it flinch, and a higher chance for a critical hit.",急所に当たりやすい。防御下げ・怯みの追加効果。,"急所に当たりやすく、50%で防御ランクを1段階下げ、30%で怯ませる。"
moves,tripleaxel,Triple Axel,,"Hits 3 times. Each hit can miss, but power rises.","Hits three times. Power increases to 40 for the second hit and 60 for the third. This move checks accuracy for each hit, and the attack ends if the target avoids a hit. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit three times.",3回攻撃。威力は回数ごとに上昇。,"3回連続で攻撃する。命中するたびに威力が上がる。"
moves,tropkick,Trop Kick,,100% chance to lower the target's Attack by 1.,Has a 100% chance to lower the target's Attack by 1 stage.,100%で相手の攻撃を1段階下げる。,"100%の確率で相手の攻撃ランクを1段階下げる。"
moves,twinbeam,Twin Beam,,Hits 2 times in one turn.,"Hits twice. If the first hit breaks the target's substitute, it will take damage for the second hit.",2回攻撃。,"2回連続で攻撃する。"
moves,upperhand,Upper Hand,,100% flinch. Fails unless target using priority.,"Has a 100% chance to make the target flinch. Fails if the target did not select a priority move for use this turn, or if the target moves before the user.",相手の先制技を封じて怯ませる。,"相手が先制技を選択している時のみ成功し、100%怯ませる。"
moves,uproar,Uproar,,Lasts 3 turns. Active Pokemon cannot fall asleep.,"The user spends three turns locked into this move. This move targets an opponent at random on each turn. On the first of the three turns, all sleeping active Pokemon wake up. During the three turns, no active Pokemon can fall asleep by any means, and Pokemon switched in during the effect do not wake up. If the user is prevented from moving or the attack is not successful against the target during one of the turns, the effect ends.",3ターンの間騒ぎ立て、眠りを防ぐ。,"3ターンの間、場を騒ぎ立て、すべてのポケモンを眠れなくし、眠っているポケモンを起こす。"
moves,uturn,U-turn,,User switches out after damaging the target.,"If this move is successful and the user has not fainted, the user switches out even if it is trapped and is replaced immediately by a selected party member. The user does not switch out if there are no unfainted party members, or if the target switched out using an Eject Button or through the effect of the Emergency Exit or Wimp Out Abilities.",攻撃後、控えと交代する。,"攻撃した後に控えのポケモンと交代する。"
moves,vacuumwave,Vacuum Wave,,Usually goes first.,No additional effect.,先制技。,"優先度+1の先制技。"
moves,venoshock,Venoshock,,Power doubles if the target is poisoned.,Power doubles if the target is poisoned.,相手が毒状態なら威力2倍。,"相手が「どく」「もうどく」状態なら威力が2倍になる。"
moves,voltswitch,Volt Switch,,User switches out after damaging the target.,"If this move is successful and the user has not fainted, the user switches out even if it is trapped and is replaced immediately by a selected party member. The user does not switch out if there are no unfainted party members, or if the target switched out using an Eject Button or through the effect of the Emergency Exit or Wimp Out Abilities.",攻撃後、控えと交代する。,"攻撃した後に控えのポケモンと交代する。"
moves,volttackle,Volt Tackle,,Has 33% recoil. 10% chance to paralyze target.,"Has a 10% chance to paralyze the target. If the target lost HP, the user takes recoil damage equal to 33% the HP lost by the target, rounded half up, but not less than 1 HP.",反動33%、10%で麻痺。,"10%の確率で「まひ」にし、相手に与えたダメージの1/3の反動を受ける。"
moves,waterfall,Waterfall,,20% chance to make the target flinch.,Has a 20% chance to make the target flinch.,20%で怯ませる。,"20%の確率で相手を怯ませる。"
moves,waterpulse,Water Pulse,,20% chance to confuse the target.,Has a 20% chance to confuse the target.,20%で混乱。,"20%の確率で相手を混乱状態にする。"
moves,watershuriken,Water Shuriken,,Usually goes first. Hits 2-5 times in one turn.,"Hits two to five times. Has a 35% chance to hit two or three times and a 15% chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit five times. If the user is an Ash-Greninja with the Battle Bond Ability, this move has a power of 20 and always hits three times. If the user is holding Loaded Dice, this move will hit 4-5 times.",先制攻撃。2〜5回連続攻撃。,"優先度+1の先制技。2〜5回連続で攻撃する。"
moves,waterspout,Water Spout,,Less power as user's HP decreases. Hits foe(s).,"Power is equal to (user's current HP * 150 / user's maximum HP), rounded down, but not less than 1.",残りHPが少ないほど威力が下がる。,"自分の残りHPが多いほど威力が上がる。"
moves,wavecrash,Wave Crash,,Has 33% recoil.,"If the target lost HP, the user takes recoil damage equal to 33% the HP lost by the target, rounded half up, but not less than 1 HP.",反動33%。,"相手に与えたダメージの1/3の反動を受ける。"
moves,weatherball,Weather Ball,,Power doubles and type varies in each weather.,"Power doubles if a weather condition other than Delta Stream is active, and this move's type changes to match. Ice type during Snow, Water type during Primordial Sea or Rain Dance, Rock type during Sandstorm, and Fire type during Desolate Land or Sunny Day. If the user is holding Utility Umbrella and uses Weather Ball during Primordial Sea, Rain Dance, Desolate Land, or Sunny Day, this move remains Normal type and does not double in power.",天候で威力2倍、タイプ変化。,"天候に応じて威力が2倍になり、タイプが変化する。"
moves,whirlpool,Whirlpool,,Traps and damages the target for 4-5 turns.,"Prevents the target from switching for four or five turns (seven turns if the user is holding Grip Claw). Causes damage to the target equal to 1/8 of its maximum HP (1/6 if the user is holding Binding Band), rounded down, at the end of each turn during effect. The target can still switch out if it is holding Shed Shell or uses Baton Pass, Flip Turn, Parting Shot, Shed Tail, Teleport, U-turn, or Volt Switch. The effect ends if either the user or the target leaves the field, or if the target uses Mortal Spin, Rapid Spin, or Substitute successfully. This effect is not stackable or reset by using this or another binding move.",相手を4〜5ターン拘束し、削る。,"4〜5ターンの間、相手を逃げられなくし、毎ターンダメージを与える。"
moves,whirlwind,Whirlwind,,Forces the target to switch to a random ally.,"The target is forced to switch out and be replaced with a random unfainted ally. Fails if the target is the last unfainted Pokemon in its party, or if the target used Ingrain previously or has the Suction Cups Ability.",相手を強制的に交代させる。,"相手を強制的に交代させ、控えのポケモンと入れ替える。"
moves,wideguard,Wide Guard,,Protects allies from multi-target moves this turn.,"The user and its party members are protected from moves made by other Pokemon, including allies, during this turn that target all adjacent foes or all adjacent Pokemon. This move modifies the same 1/X chance of being successful used by other protection moves, where X starts at 1 and triples each time this move is successfully used, but does not use the chance to check for failure. X resets to 1 if this move fails, if the user's last move used is not Baneful Bunker, Burning Bulwark, Detect, Endure, King's Shield, Max Guard, Obstruct, Protect, Quick Guard, Silk Trap, Spiky Shield, or Wide Guard, or if it was one of those moves and the user's protection was broken. Fails if the user moves last this turn or if this move is already in effect for the user's side.",自分と味方を全体攻撃から守る。,"自分と味方を全体を対象にする技から守る。"
moves,wildcharge,Wild Charge,,Has 1/4 recoil.,"If the target lost HP, the user takes recoil damage equal to 1/4 the HP lost by the target, rounded half up, but not less than 1 HP.",反動1/4。,"相手に与えたダメージの1/4の反動を受ける。"
moves,willowisp,Will-O-Wisp,,Burns the target.,Burns the target.,相手を火傷にする。,"相手を「やけど」状態にする。"
moves,wish,Wish,,"Next turn, 50% of the user's max HP is restored.","At the end of the next turn, the Pokemon at the user's position has 1/2 of the user's maximum HP restored to it, rounded down. Fails if this move is already in effect for the user's position.",次ターンにHPを50%回復。,"次のターンの終了時、場に出ているポケモンの最大HPの1/2を回復する。"
moves,wonderroom,Wonder Room,,"For 5 turns, all Defense and Sp. Def stats switch.","For 5 turns, all active Pokemon have their Defense and Special Defense stats swapped. Stat stage changes are unaffected. If this move is used during the effect, the effect ends.",5ターンの間、防御と特防を入れ替える。,"5ターンの間、すべてのポケモンの防御と特防の実数値を入れ替える。"
moves,woodhammer,Wood Hammer,,Has 33% recoil.,"If the target lost HP, the user takes recoil damage equal to 33% the HP lost by the target, rounded half up, but not less than 1 HP.",反動33%。,"相手に与えたダメージの1/3の反動を受ける。"
moves,worryseed,Worry Seed,,The target's Ability becomes Insomnia.,"Causes the target's Ability to become Insomnia. Fails if the target's Ability is As One, Battle Bond, Comatose, Disguise, Gulp Missile, Ice Face, Insomnia, Multitype, Power Construct, RKS System, Schooling, Shields Down, Stance Change, Tera Shift, Truant, Zen Mode, or Zero to Hero.",相手の特性を「ふみん」に変える。,"相手の特性を「ふみん」に変える。"
moves,wrap,Wrap,,Traps and damages the target for 4-5 turns.,"Prevents the target from switching for four or five turns (seven turns if the user is holding Grip Claw). Causes damage to the target equal to 1/8 of its maximum HP (1/6 if the user is holding Binding Band), rounded down, at the end of each turn during effect. The target can still switch out if it is holding Shed Shell or uses Baton Pass, Flip Turn, Parting Shot, Shed Tail, Teleport, U-turn, or Volt Switch. The effect ends if either the user or the target leaves the field, or if the target uses Mortal Spin, Rapid Spin, or Substitute successfully. This effect is not stackable or reset by using this or another binding move.",相手を4〜5ターン拘束し、削る。,"4〜5ターンの間、相手を逃げられなくし、毎ターンダメージを与える。"
moves,xscissor,X-Scissor,,No additional effect.,No additional effect.,追加効果なし。,"特に追加効果なし。"
moves,yawn,Yawn,,Puts the target to sleep after 1 turn.,"Causes the target to fall asleep at the end of the next turn. Fails when used if the target cannot fall asleep or if it already has a non-volatile status condition. At the end of the next turn, if the target is still active, does not have a non-volatile status condition, and can fall asleep, it falls asleep. If the target becomes affected, this effect cannot be prevented by Safeguard or a substitute, or by falling asleep and waking up during the effect.",次のターンに相手を眠らせる。,"次のターンの終了時に相手を「ねむり」状態にする。"
moves,zapcannon,Zap Cannon,,100% chance to paralyze the target.,Has a 100% chance to paralyze the target.,100%で麻痺。,"100%の確率で相手を「まひ」状態にする。"
moves,zenheadbutt,Zen Headbutt,,20% chance to make the target flinch.,Has a 20% chance to make the target flinch.,20%で怯ませる。,"20%の確率で相手を怯ませる。"
