section,id,name,nameJa,shortDescEn,descEn,shortDescJa,descJa
abilities,schooling,Schooling,ぎょぐん,"If user is Wishiwashi, changes to School Form if it has > 1/4 max HP, else Solo Form.","On switch-in, if this Pokemon is a Wishiwashi that is level 20 or above and has more than 1/4 of its maximum HP left, it changes to School Form. If it is in School Form and its HP drops to 1/4 of its maximum HP or less, it changes to Solo Form at the end of the turn. If it is in Solo Form and its HP is greater than 1/4 its maximum HP at the end of the turn, it changes to School Form.",HPが1/4を超えると群れになる。,HPが最大HPの1/4より多いと「群れの姿」になり、1/4以下になると元の姿に戻る。
abilities,scrappy,Scrappy,きもったま,"Fighting, Normal moves hit Ghost. Immune to Intimidate.",This Pokemon can hit Ghost types with Normal- and Fighting-type moves. This Pokemon is immune to the effect of the Intimidate Ability.,ゴーストに格闘・ノーマル技が当たる。,ゴーストタイプにノーマル・格闘技が当たるようになり、「いかく」も無効化する。
abilities,screencleaner,Screen Cleaner,バリアフリー,"On switch-in, the effects of Aurora Veil, Light Screen, and Reflect end for both sides.","On switch-in, the effects of Aurora Veil, Light Screen, and Reflect end for both sides.",場に出ると壁を破壊する。,バトルに出ると両方の場の「リフレクター」「ひかりのかべ」「オーロラベール」を解除する。
abilities,seedsower,Seed Sower,こぼれダネ,"When this Pokemon is hit by an attack, the effect of Grassy Terrain begins.","When this Pokemon is hit by an attack, the effect of Grassy Terrain begins.",攻撃を受けるとグラスフィールドになる。,攻撃を受けると、場がグラスフィールドになる。
abilities,serenegrace,Serene Grace,てんのめぐみ,This Pokemon's moves have their secondary effect chance doubled.,"This Pokemon's moves have their secondary effect chance doubled.",追加効果の確率が2倍になる。,技の追加効果が出る確率が2倍になる。
abilities,shadowshield,Shadow Shield,ファントムガード,"If this Pokemon is at full HP, damage taken from attacks is halved.","If this Pokemon is at full HP, damage taken from attacks is halved.",HP満タンでダメージ半減。,HPが満タンの時、受けるダメージを半分にする。
abilities,shadowtag,Shadow Tag,かげふみ,Prevents foes from choosing to switch unless they also have this Ability.,"Prevents opposing Pokemon from choosing to switch out, unless they are holding a Shed Shell, are a Ghost type, or also have this Ability.",相手は交代・逃走不可。,相手は交代も逃走もできなくなる。
abilities,sharpness,Sharpness,きれあじ,This Pokemon's slicing moves have their power multiplied by 1.5.,This Pokemon's slicing moves have their power multiplied by 1.5.,斬る技の威力が1.5倍になる。,切り刻むような技の威力が1.5倍になる。
abilities,shedskin,Shed Skin,だっぴ,This Pokemon has a 33% chance to have its status cured at the end of each turn.,This Pokemon has a 33% chance to have its non-volatile status condition cured at the end of each turn.,ターン終了時33%で状態異常治癒。,ターン終了時に約33%の確率で状態異常が治る。
abilities,sheerforce,Sheer Force,ちからずく,This Pokemon's attacks with secondary effects have 1.3x power; nullifies the effects.,"This Pokemon's attacks with secondary effects have their power multiplied by 1.3, but the secondary effects are removed.",追加効果を捨てて威力1.3倍。,技の追加効果が出なくなる代わりに、威力が1.3倍になる。
abilities,shellarmor,Shell Armor,シェルアーマー,This Pokemon cannot be struck by a critical hit.,This Pokemon cannot be struck by a critical hit.,急所に当たらない。,相手の技が急所に当たらなくなる。
abilities,shielddust,Shield Dust,りんぷん,This Pokemon is not affected by the secondary effect of another Pokemon's attack.,"This Pokemon is not affected by the secondary effect of another Pokemon's attack.",相手の技の追加効果を受けない。,相手の技の追加効果を受けない。
abilities,shieldsdown,Shields Down,リミットシールド,"If Minior, switch-in/end of turn it changes to Core at 1/2 max HP or less, else Meteor.","If this Pokemon is a Minior, it changes to its Core forme if it has 1/2 or less of its maximum HP, and changes to Meteor Form if it has more than 1/2 its maximum HP.",HPが半分以下でコアの姿になる。,HPが最大HPの半分以下になると「コアの姿」になり、半分より多いと「メテオの姿」になる。
abilities,simple,Simple,たんじゅん,"When one of this Pokemon's stat stages is raised or lowered, the amount is doubled.","When one of this Pokemon's stat stages is raised or lowered, the amount is doubled.",能力変化が2倍になる。,能力ランクの変化量が2倍になる。
abilities,skilllink,Skill Link,スキルリンク,This Pokemon's multi-hit attacks always hit the maximum number of times.,This Pokemon's multi-hit attacks always hit the maximum number of times.,連続技が必ず最大回数当たる。,連続攻撃技が必ず最大回数（2～5回の技なら5回）当たる。
abilities,slowstart,Slow Start,スロースタート,"On switch-in, this Pokemon's Attack and Speed are halved for 5 turns.","On switch-in, this Pokemon's Attack and Speed are halved for 5 turns.",登場から5ターン攻撃・素早さ半減。,バトルに出てから5ターンの間、攻撃と素早さが半分になる。
abilities,slushrush,Slush Rush,ゆきかき,"If Snow is active, this Pokemon's Speed is doubled.","If Snow is active, this Pokemon's Speed is doubled.",雪で素早さが2倍になる。,天気が雪の時、素早さが2倍になる。
abilities,sniper,Sniper,スナイパー,"If this Pokemon strikes with a critical hit, the damage is multiplied by 1.5.","If this Pokemon strikes with a critical hit, the damage is multiplied by 1.5.",急所時のダメージ1.5倍。,技が急所に当たった時のダメージが1.5倍になる。
abilities,snowcloak,Snow Cloak,ゆきがくれ,"If Snow is active, this Pokemon's evasiveness is 1.25x.","If Snow is active, the accuracy of moves used against this Pokemon is multiplied by 0.8.",雪で回避率が1.25倍になる。,天気が雪の時、相手の技の命中率が0.8倍（回避率が実質1.25倍）になる。
abilities,snowwarning,Snow Warning,ゆきふらし,"On switch-in, this Pokemon summons Snow.","On switch-in, this Pokemon summons Snow.",バトルに出ると雪を降らせる。,バトルに出た時、天気が雪になる。
abilities,solarpower,Solar Power,サンパワー,"If Sunny Day is active, this Pokemon's Sp. Atk is 1.5x; loses 1/8 max HP per turn.","If Sunny Day is active, this Pokemon's Special Attack is multiplied by 1.5 and it loses 1/8 of its maximum HP, rounded down, at the end of each turn.",晴れで特攻1.5倍、毎ターンHP1/8減少。,天気が晴れの時、特攻が1.5倍になるが、ターン終了ごとに最大HPの1/8のダメージを受ける。
abilities,solidrock,Solid Rock,ハードロック,This Pokemon receives 3/4 damage from supereffective attacks.,This Pokemon receives 3/4 damage from supereffective attacks.,効果抜群のダメージを3/4にする。,効果抜群の技を受けた時のダメージを3/4に軽減する。
abilities,soulheart,Soul-Heart,ソウルハート,This Pokemon's Special Attack is raised by 1 stage when another Pokemon faints.,This Pokemon's Special Attack is raised by 1 stage when another Pokemon faints.,場にポケモンが倒れると特攻アップ。,他のポケモンが倒れるたびに、特攻が1段階上がる。
abilities,soundproof,Soundproof,ぼうおん,"This Pokemon is immune to sound-based moves, unless it used the move.","This Pokemon is immune to sound-based moves, unless it used the move.",音技を受けない。,音系の技をすべて無効化する。
abilities,speedboost,Speed Boost,かそく,This Pokemon's Speed is raised 1 stage at the end of each full turn on the field.,This Pokemon's Speed is raised by 1 stage at the end of each full turn it has been on the field.,毎ターン終了時に素早さアップ。,毎ターン終了時に素早さが1段階上がる。
abilities,spicyspray,Spicy Spray,とびだすハバネロ,"If this Pokemon is hit by an attack, the attacker becomes burned.","If this Pokemon is hit by an attack, the attacker becomes burned.",攻撃を受けると相手を火傷にする。,攻撃を受けると、攻撃してきた相手を火傷状態にする。
abilities,stakeout,Stakeout,はりこみ,This Pokemon's offensive stat is doubled against a target that switched in this turn.,This Pokemon's offensive stat is doubled against a target that switched in this turn.,交代相手にダメージ2倍。,交代して出てきた相手に対しては、技の威力が2倍になる。
abilities,stall,Stall,あとだし,This Pokemon moves last among Pokemon using the same or greater priority moves.,This Pokemon moves last among Pokemon using the same or greater priority moves.",必ず後攻になる。,すべての技において、必ず後攻になる。
abilities,stalwart,Stalwart,すじがねいり,This Pokemon's moves cannot be redirected to a different target by any effect.,This Pokemon's moves cannot be redirected to a different target by any effect.",技の引き寄せ効果を無視。,相手の特性による技の引き寄せ効果を無視して攻撃できる。
abilities,stamina,Stamina,じきゅうりょく,This Pokemon's Defense is raised by 1 stage after it is damaged by a move.,This Pokemon's Defense is raised by 1 stage after it is damaged by a move.",攻撃を受けると防御1段階アップ。,攻撃を受けると防御が1段階上がる。
abilities,stancechange,Stance Change,バトルスイッチ,"If Aegislash, changes Forme to Blade before attacks and Shield before King's Shield.","If this Pokemon is an Aegislash, it changes to Blade Forme before using an attacking move, and changes to Shield Forme before using King's Shield.",攻撃と防御の姿が入れ替わる。,攻撃技で攻撃フォルムに、キングシールドで防御フォルムに変わる。
abilities,static,Static,せいでんき,30% chance a Pokemon making contact with this Pokemon will be paralyzed.,30% chance a Pokemon making contact with this Pokemon will be paralyzed.",接触した相手を30%で麻痺にする。,接触した相手を30%の確率で麻痺状態にする。
abilities,steadfast,Steadfast,ふくつのこころ,"If this Pokemon flinches, its Speed is raised by 1 stage.","If this Pokemon flinches, its Speed is raised by 1 stage.",怯むと素早さが上がる。,ひるむと素早さが1段階上がる。
abilities,steamengine,Steam Engine,じょうききかん,This Pokemon's Speed is raised by 6 stages after it is damaged by Fire/Water moves.,This Pokemon's Speed is raised by 6 stages after it is damaged by a Fire- or Water-type move.",炎・水技で素早さ6段階アップ。,炎・水タイプの技を受けると、素早さが6段階上がる。
abilities,steelworker,Steelworker,はがねつかい,This Pokemon's offensive stat is multiplied by 1.5 while using a Steel-type attack.,This Pokemon's offensive stat is multiplied by 1.5 while using a Steel-type attack.",鋼技の威力が1.5倍になる。,鋼タイプの技を使う時、威力が1.5倍になる。
abilities,steelyspirit,Steely Spirit,はがねのせいしん,This Pokemon and its allies' Steel-type moves have their power multiplied by 1.5.,This Pokemon and its allies' Steel-type moves have their power multiplied by 1.5.",味方の鋼技が威力1.5倍になる。,自分と味方の鋼タイプの技の威力が1.5倍になる。
abilities,stench,Stench,あくしゅう,This Pokemon's attacks without a chance to flinch gain a 10% chance to flinch.,This Pokemon's attacks without a chance to make the target flinch gain a 10% chance to make the target flinch.",10%で相手を怯ませる。,攻撃した時、10%の確率で相手をひるませる。
abilities,stickyhold,Sticky Hold,ねんちゃく,This Pokemon cannot lose its held item due to another Pokemon's Ability or attack.,This Pokemon cannot lose its held item due to another Pokemon's Ability or attack.,持ち物が盗まれない。,相手の技や特性で持ち物を盗まれなくなる。
abilities,stormdrain,Storm Drain,よびみず,This Pokemon draws Water moves to itself to raise Sp. Atk by 1; Water immunity.,"This Pokemon is immune to Water-type moves and raises its Special Attack by 1 stage when hit by a Water-type move.",水技無効、特攻1段階アップ。,水タイプの技を受けると無効化し、特攻が1段階上がる。他のポケモンへの水技も引き寄せる。
abilities,strongjaw,Strong Jaw,がんじょうあご,This Pokemon's bite-based attacks have 1.5x power. Bug Bite is not boosted.,This Pokemon's bite-based attacks have their power multiplied by 1.5.",噛み付く技の威力が1.5倍になる。,噛み付く技の威力が1.5倍になる。
abilities,sturdy,Sturdy,がんじょう,"If this Pokemon is at full HP, it survives one hit with at least 1 HP. Immune to OHKO.","If this Pokemon is at full HP, it survives one hit with at least 1 HP. OHKO moves fail when used against this Perfect.",一撃で倒れない。一撃必殺も無効。,HPが満タンの時、一撃で倒れる技を受けても必ずHP1で耐える。一撃必殺技も無効。
abilities,suctioncups,Suction Cups,きゅうばん,This Pokemon cannot be forced to switch out by another Pokemon's attack or item.,This Pokemon cannot be forced to switch out by another Pokemon's attack or item.",交代させられない。,相手の技やアイテムで、強制的に交代させられない。
abilities,superluck,Super Luck,きょううん,This Pokemon's critical hit ratio is raised by 1 stage.,This Pokemon's critical hit ratio is raised by 1 stage.",急所に当たりやすくなる。,急所ランクが1段階上がり、急所に当たりやすくなる。
abilities,supersweetsyrup,Supersweet Syrup,かんろなミツ,"On switch-in, this Pokemon lowers the evasiveness of opponents 1 stage. Once per battle.","On switch-in, this Pokemon lowers the evasiveness of opponents 1 stage. Once per battle.",登場時相手の回避率を1段階下げる。,バトルに出た時、相手の回避率を1段階下げる（バトル中1回のみ）。
abilities,supremeoverlord,Supreme Overlord,そうだいしょう,"This Pokemon's moves have 10% more power for each fainted ally, up to 5 allies.","This Pokemon's moves have their power multiplied by 1+(X*0.1), where X is the total number of times any Pokemon has fainted on the user's side when this Ability became active, and X cannot be greater than 5.",味方が倒れる毎に威力10%アップ。,味方が倒れるたびに技の威力が10%ずつ上がる（最大5体まで）。
abilities,surgesurfer,Surge Surfer,サーフテール,"If Electric Terrain is active, this Pokemon's Speed is doubled.","If Electric Terrain is active, this Pokemon's Speed is doubled.",フィールドで素早さが2倍になる。,エレキフィールドの時、素早さが2倍になる。
abilities,swarm,Swarm,むしのしらせ,"At 1/3 or less of its max HP, this Pokemon's offensive stat is 1.5x with Bug attacks.","When this Pokemon has 1/3 or less of its maximum HP, rounded down, its offensive stat is multiplied by 1.5 while using a Bug-type attack.",HP1/3以下で虫技の威力1.5倍。,HPが最大HPの1/3以下になると、虫タイプの技の威力が1.5倍になる。
abilities,sweetveil,Sweet Veil,スイートベール,This Pokemon and its allies cannot fall asleep; those already asleep do not wake up.,This Pokemon and its allies cannot fall asleep; those already asleep do not wake up.",味方は眠らない。,自分と味方は眠り状態にならなくなる。
abilities,swiftswim,Swift Swim,すいすい,"If Rain Dance is active, this Pokemon's Speed is doubled.","If Rain Dance is active, this Pokemon's Speed is doubled.",雨で素早さが2倍になる。,天気が雨の時、素早さが2倍になる。
abilities,swordofruin,Sword of Ruin,わざわいのつるぎ,Active Pokemon without this Ability have their Defense multiplied by 0.75.,Active Pokemon without this Ability have their Defense multiplied by 0.75.",場のポケモンの防御が0.75倍になる。,自分以外のポケモンの防御が0.75倍になる。
abilities,symbiosis,Symbiosis,きょうせい,"If an ally uses its item, this Pokemon gives its item to that ally immediately.","If an ally uses its item, this Pokemon gives its item to that ally immediately.",味方に持ち物を渡す。,味方が道具を使うと、自分の道具をその味方に渡す。
abilities,synchronize,Synchronize,シンクロ,"If another Pokemon burns/poisons/paralyzes this Pokemon, it also gets that status.","If another Pokemon burns, paralyzes, poisons, or badly poisons this Pokemon, that Pokemon receives the same non-volatile status condition.",状態異常を相手に移す。,自分が状態異常になると、相手も同じ状態異常にする。
abilities,tabletsofruin,Tablets of Ruin,わざわいのおふだ,Active Pokemon without this Ability have their Attack multiplied by 0.75.,Active Pokemon without this Ability have their Attack multiplied by 0.75.",場のポケモンの攻撃が0.75倍になる。,自分以外のポケモンの攻撃が0.75倍になる。
abilities,tangledfeet,Tangled Feet,ちどりあし,This Pokemon's evasiveness is doubled as long as it is confused.,This Pokemon's evasiveness is doubled as long as it is confused.",混乱時に回避率が2倍になる。,混乱状態の時、回避率が2倍になる。
abilities,tanglinghair,Tangling Hair,カーリーヘアー,Pokemon making contact with this Pokemon have their Speed lowered by 1 stage.,Pokemon making contact with this Pokemon have their Speed lowered by 1 stage.",接触した相手の素早さを1段階下げる。,接触した相手の素早さを1段階下げる。
abilities,technician,Technician,テクニシャン,"This Pokemon's moves of 60 power or less have 1.5x power, including Struggle.","This Pokemon's moves of 60 power or less have their power multiplied by 1.5, including Struggle.",威力60以下の技の威力1.5倍。,威力が60以下の技の威力が1.5倍になる。
abilities,telepathy,Telepathy,テレパシー,This Pokemon does not take damage from attacks made by its allies.,This Pokemon does not take damage from attacks made by its allies.",味方の技を受けない。,味方の攻撃によるダメージを受けない。
abilities,teraformzero,Teraform Zero,ゼロフォーミング,Terapagos: Terastallizing ends the effects of weather and terrain. Once per battle.,Terapagos: Terastallizing ends the effects of weather and terrain. Once per battle.",天候・フィールドを消し去る。,テラスタルした時、場の天候とフィールドの効果を全て消し去る（バトル中1回のみ）。
abilities,terashell,Tera Shell,テラスシェル,"Terapagos: If full HP, attacks taken have 0.5x effectiveness unless naturally immune.","If this Pokemon is a Terapagos at full HP, the effectiveness of attacks against it is changed to 0.5 unless this Pokemon is immune to the move.",HP満タンでダメージが0.5倍になる。,HPが満タンの時、受ける攻撃の相性が全て0.5倍（いまひとつ）になる。
abilities,terashift,Tera Shift,テラスチェンジ,"If this Pokemon is a Terapagos, it transforms into its Terastal Form on entry.","If this Pokemon is a Terapagos, it transforms into its Terastal Form on entry.",登場時にテラスタルフォルムになる。,バトルに出るとテラスタルフォルムに姿が変わる。
abilities,teravolt,Teravolt,テラボルテージ,This Pokemon's moves and their effects ignore the Abilities of other Pokemon.,This Pokemon's moves and their effects ignore the Abilities of other Pokemon.",相手の特性を無視する。,相手の特性を無視して技を出すことができる。
abilities,thermalexchange,Thermal Exchange,ねつこうかん,This Pokemon's Attack is raised by 1 when damaged by Fire moves; can't be burned.,This Pokemon's Attack is raised 1 stage after it is damaged by a Fire-type move. This Pokemon cannot be burned. Gaining this Ability while burned cures it.",炎技で攻撃アップし火傷にならない。,炎タイプの技を受けると攻撃が1段階上がり、火傷状態にならない。
abilities,thickfat,Thick Fat,あついしぼう,Fire-/Ice-type moves against this Pokemon deal damage with a halved offensive stat.,"If a Pokemon uses a Fire- or Ice-type attack against this Pokemon, that Pokemon's offensive stat is halved when calculating the damage to this Pokemon.",炎と氷のダメージを半減する。,炎と氷タイプの技で受けるダメージを半分にする。
abilities,tintedlens,Tinted Lens,いろめがね,This Pokemon's attacks that are not very effective on a target deal double damage.,This Pokemon's attacks that are not very effective on a target deal double damage.",いまひとつの技の威力を2倍にする。,効果がいまひとつの技の威力を2倍にする。
abilities,torrent,Torrent,げきりゅう,"At 1/3 or less of its max HP, this Pokemon's offensive stat is 1.5x with Water attacks.","When this Pokemon has 1/3 or less of its maximum HP, rounded down, its offensive stat is multiplied by 1.5 while using a Water-type attack.",HP1/3以下で水技の威力1.5倍。,HPが最大HPの1/3以下になると、水タイプの技の威力が1.5倍になる。
abilities,toughclaws,Tough Claws,かたいツメ,This Pokemon's contact moves have their power multiplied by 1.3.,This Pokemon's contact moves have their power multiplied by 1.3.",接触技の威力が1.3倍になる。,接触技の威力が1.3倍になる。
abilities,toxicboost,Toxic Boost,どくぼうそう,"While this Pokemon is poisoned, its physical attacks have 1.5x power.","While this Pokemon is poisoned, the power of its physical attacks is multiplied by 1.5.",毒状態で物理技の威力1.5倍。,毒状態の時、物理技の威力が1.5倍になる。
abilities,toxicchain,Toxic Chain,どくのくさり,This Pokemon's attacks have a 30% chance of badly poisoning.,This Pokemon's attacks have a 30% chance of badly poisoning.",攻撃で相手を30%で猛毒にする。,攻撃すると30%の確率で相手を猛毒状態にする。
abilities,toxicdebris,Toxic Debris,どくげしょう,"If this Pokemon is hit by a physical attack, Toxic Spikes are set on the opposing side.","If this Pokemon is hit by a physical attack, Toxic Spikes are set on the opposing side.",物理攻撃を受けると毒菱を撒く。,物理攻撃を受けると、相手の足元に毒菱を撒く。
abilities,trace,Trace,トレース,"On switch-in, or when it can, this Pokemon copies a random adjacent foe's Ability.","On switch-in, this Pokemon copies a random opposing Pokemon's Ability.",登場時、相手の特性をコピーする。,登場時、相手の特性を同じにする。
abilities,transistor,Transistor,トランジスタ,This Pokemon's offensive stat is multiplied by 1.3 while using an Electric-type attack.,This Pokemon's offensive stat is multiplied by 1.3 while using an Electric-type attack.",電気技の威力が1.3倍になる。,電気タイプの技を使う時、威力が1.3倍になる。
abilities,triage,Triage,ヒーリングシフト,This Pokemon's healing moves have their priority increased by 3.,This Pokemon's healing moves have their priority increased by 3.",回復技の優先度+3。,回復技の優先度が3上がる。
abilities,truant,Truant,なまけ,This Pokemon skips every other turn instead of using a move.,This Pokemon skips every other turn instead of using a move.",1ターンおきに動けない。,1ターンおきにしか攻撃できない。
items,slowbronite,Slowbronite,ヤドランナイト,"If held by a Slowbro (not Galarian Slowbro), this item allows it to Mega Evolve.","If held by a Slowbro (not Galarian Slowbro), this item allows it to Mega Evolve.",ヤドランのメガシンカ用。,ヤドランに持たせると戦闘中にメガシンカできる。
