section,id,name,nameJa,shortDescEn,descEn,shortDescJa,descJa
moves,clangoroussoul,Clangorous Soul,,User loses 33% of its max HP. +1 to all stats.,"Raises the user's Attack, Defense, Special Attack, Special Defense, and Speed by 1 stage in exchange for the user losing 33% of its maximum HP, rounded down. Fails if the user would faint or if its Attack, Defense, Special Attack, Special Defense, and Speed stat stages would not change.",HPを削り、全能力を1段階上げる。,自分の最大HPの33%を消費して、全能力ランクを1段階上げる。
moves,clearsmog,Clear Smog,,Resets all of the target's stat stages to 0.,Resets all of the target's stat stages to 0.,相手の能力変化を元に戻す。,相手の能力ランクをすべて0に戻す。
moves,closecombat,Close Combat,,Lowers the user's Defense and Sp. Def by 1.,Lowers the user's Defense and Special Defense by 1 stage.,自分の防御と特防が1段階下がる。,自分の防御ランクと特防ランクをそれぞれ1段階ずつ下げる。
moves,coaching,Coaching,,Raises an ally's Attack and Defense by 1.,Raises the target's Attack and Defense by 1 stage. Fails if there is no ally adjacent to the user.,味方の攻撃と防御を1段階上げる。,味方の攻撃ランクと防御ランクをそれぞれ1段階ずつ上げる。
moves,coil,Coil,,"Raises user's Attack, Defense, accuracy by 1.","Raises the user's Attack, Defense, and accuracy by 1 stage.",攻撃、防御、命中を1段階上げる。,自分の攻撃ランク、防御ランク、命中率を1段階ずつ上げる。
moves,comeuppance,Comeuppance,,"If hit by an attack, returns 1.5x damage.","Deals damage to the last opposing Pokemon to hit the user with a physical or special attack this turn equal to 1.5 times the HP lost by the user from that attack, rounded down. If the user did not lose HP from that attack, this move deals 1 HP of damage instead. If that opposing Pokemon's position is no longer in use and there is another opposing Pokemon on the field, the damage is done to it instead. Only the last hit of a multi-hit attack is counted. Fails if the user was not hit by an opposing Pokemon's physical or special attack this turn.",受けたダメージの1.5倍で反撃。,このターン、自分に物理または特殊技でダメージを与えた相手に対し、受けたダメージの1.5倍の威力で反撃する。
moves,confuseray,Confuse Ray,,Confuses the target.,Causes the target to become confused.,相手を混乱させる。,相手を混乱状態にする。
moves,copycat,Copycat,,Uses the last move used in the battle.,"The user uses the last move used by any Pokemon, including itself. Fails if no move has been used, or if the last move used was Assist, Baneful Bunker, Beak Blast, Behemoth Bash, Behemoth Blade, Belch, Bestow, Blazing Torque, Celebrate, Chatter, Circle Throw, Combat Torque, Copycat, Counter, Covet, Destiny Bond, Detect, Dragon Tail, Dynamax Cannon, Endure, Feint, Focus Punch, Follow Me, Helping Hand, Hold Hands, King's Shield, Magical Torque, Mat Block, Me First, Metronome, Mimic, Mirror Move, Nature Power, Noxious Torque, Protect, Rage Powder, Roar, Shell Trap, Sketch, Sleep Talk, Snatch, Spiky Shield, Spotlight, Struggle, Switcheroo, Tera Starstorm, Thief, Transform, Trick, Whirlwind, or Wicked Torque.",最後に出た技を自分も出す。,直前に使用された技を自分も同じ技として出す。
moves,corrosivegas,Corrosive Gas,,Removes adjacent Pokemon's held items.,"The target loses its held item. This move cannot cause Pokemon with the Sticky Hold Ability to lose their held item or cause a Kyogre, a Groudon, a Giratina, an Arceus, a Genesect, a Silvally, a Zacian, or a Zamazenta to lose their Blue Orb, Red Orb, Griseous Orb, Plate, Drive, Memory, Rusted Sword, or Rusted Shield respectively. Items lost to this move cannot be regained with Recycle or the Harvest Ability.",周囲のポケモンの持ち物をなくす。,周囲のポケモンの持っている道具をなくす（一部の特殊な持ち物を除く）。
moves,cosmicpower,Cosmic Power,,Raises the user's Defense and Sp. Def by 1.,Raises the user's Defense and Special Defense by 1 stage.,自分の防御と特防を1段階上げる。,自分の防御ランクと特防ランクをそれぞれ1段階ずつ上げる。
moves,cottonguard,Cotton Guard,,Raises the user's Defense by 3.,Raises the user's Defense by 3 stages.,自分の防御を3段階上げる。,自分の防御ランクを3段階上げる。
moves,cottonspore,Cotton Spore,,Lowers the target's Speed by 2.,Lowers the target's Speed by 2 stages.,相手の素早さを2段階下げる。,相手の素早さランクを2段階下げる。
moves,counter,Counter,,"If hit by physical attack, returns double damage.","Deals damage to the last opposing Pokemon to hit the user with a physical attack this turn equal to twice the HP lost by the user from that attack. If the user did not lose HP from the attack, this move deals 1 HP of damage instead. If that opposing Pokemon's position is no longer in use and there is another opposing Pokemon on the field, the damage is done to it instead. Only the last hit of a multi-hit attack is counted. Fails if the user was not hit by an opposing Pokemon's physical attack this turn.",物理攻撃を受けたら2倍にして反撃。,このターン、自分に物理技でダメージを与えた相手に対し、受けたダメージの2倍の威力で反撃する。
